datetime;DNI;DryBulb;DewPoint;Pressure;Wspd
1988-01-01 01:00:00-08:00;0;272,92999999999995;272,59;95900,0;3,6
1988-01-01 02:00:00-08:00;0;272,82;272,47999999999996;95900,0;3,1
1988-01-01 03:00:00-08:00;0;272,82;272,47999999999996;95900,0;3,6
1988-01-01 04:00:00-08:00;0;272,87;272,42999999999995;95900,0;3,6
1988-01-01 05:00:00-08:00;0;272,76;272,37;95900,0;3,6
1988-01-01 06:00:00-08:00;0;272,76;272,37;95900,0;3,6
1988-01-01 07:00:00-08:00;4;272,76;272,42999999999995;95900,0;3,6
1988-01-01 08:00:00-08:00;232;272,97999999999996;272,47999999999996;96000,0;4,1
1988-01-01 09:00:00-08:00;58;273,21;272,53999999999996;96000,0;5,2
1988-01-01 10:00:00-08:00;289;273,47999999999996;272,65;96100,0;4,1
1988-01-01 11:00:00-08:00;780;273,71;272,47999999999996;96100,0;3,1
1988-01-01 12:00:00-08:00;658;274,03999999999996;272,15;96000,0;2,1
1988-01-01 13:00:00-08:00;504;274,09;272,09;95900,0;3,1
1988-01-01 14:00:00-08:00;435;274,15;271,97999999999996;95700,0;3,1
1988-01-01 15:00:00-08:00;303;274,15;271,97999999999996;95700,0;4,1
1988-01-01 16:00:00-08:00;406;274,15;272,03999999999996;95700,0;4,1
1988-01-01 17:00:00-08:00;177;273,82;272,21;95700,0;2,1
1988-01-01 18:00:00-08:00;0;273,65;272,26;95700,0;2,6
1988-01-01 19:00:00-08:00;0;273,59;272,15;95700,0;0,0
1988-01-01 20:00:00-08:00;0;273,26;272,42999999999995;95800,0;2,6
1988-01-01 21:00:00-08:00;0;273,21;272,37;95800,0;0,0
1988-01-01 22:00:00-08:00;0;273,15;272,32;95700,0;1,5
1988-01-01 23:00:00-08:00;0;273,09;272,37;95800,0;2,6
1988-01-02 00:00:00-08:00;0;272,92999999999995;272,47999999999996;95700,0;3,1
1988-01-02 01:00:00-08:00;0;273,03999999999996;272,32;95700,0;2,6
1988-01-02 02:00:00-08:00;0;273,03999999999996;272,37;95700,0;4,1
1988-01-02 03:00:00-08:00;0;272,92999999999995;272,37;95700,0;4,1
1988-01-02 04:00:00-08:00;0;272,92999999999995;272,37;95600,0;3,6
1988-01-02 05:00:00-08:00;0;273,03999999999996;272,42999999999995;95700,0;4,6
1988-01-02 06:00:00-08:00;0;273,03999999999996;272,32;95700,0;3,6
1988-01-02 07:00:00-08:00;3;273,03999999999996;272,32;95700,0;3,6
1988-01-02 08:00:00-08:00;64;273,15;272,37;95800,0;4,1
1988-01-02 09:00:00-08:00;117;273,42999999999995;272,26;95800,0;3,1
1988-01-02 10:00:00-08:00;421;273,59;272,37;95800,0;3,6
1988-01-02 11:00:00-08:00;526;273,87;272,37;95800,0;3,6
1988-01-02 12:00:00-08:00;308;273,97999999999996;272,15;95700,0;3,1
1988-01-02 13:00:00-08:00;95;274,09;272,09;95600,0;2,1
1988-01-02 14:00:00-08:00;287;274,15;271,97999999999996;95500,0;1,5
1988-01-02 15:00:00-08:00;95;274,15;271,92999999999995;95500,0;3,6
1988-01-02 16:00:00-08:00;62;274,09;272,03999999999996;95400,0;2,6
1988-01-02 17:00:00-08:00;15;273,92999999999995;272,21;95500,0;1,5
1988-01-02 18:00:00-08:00;0;273,87;272,26;95500,0;2,1
1988-01-02 19:00:00-08:00;0;273,82;272,26;95500,0;1,5
1988-01-02 20:00:00-08:00;0;273,65;272,47999999999996;95500,0;2,6
1988-01-02 21:00:00-08:00;0;273,59;272,53999999999996;95500,0;1,5
1988-01-02 22:00:00-08:00;0;273,59;272,53999999999996;95600,0;1,5
1988-01-02 23:00:00-08:00;0;273,59;272,59;95600,0;1,5
1988-01-03 00:00:00-08:00;0;273,47999999999996;272,71;95600,0;2,6
1988-01-03 01:00:00-08:00;0;273,53999999999996;272,59;95600,0;2,1
1988-01-03 02:00:00-08:00;0;273,53999999999996;272,71;95500,0;2,1
1988-01-03 03:00:00-08:00;0;273,53999999999996;272,71;95500,0;2,6
1988-01-03 04:00:00-08:00;0;273,53999999999996;272,76;95500,0;2,1
1988-01-03 05:00:00-08:00;0;273,42999999999995;272,82;95500,0;2,1
1988-01-03 06:00:00-08:00;0;273,32;272,87;95500,0;0,0
1988-01-03 07:00:00-08:00;0;273,42999999999995;272,71;95500,0;2,1
1988-01-03 08:00:00-08:00;19;273,47999999999996;272,26;95500,0;2,6
1988-01-03 09:00:00-08:00;90;273,59;272,76;95600,0;3,1
1988-01-03 10:00:00-08:00;76;273,82;272,71;95600,0;1,5
1988-01-03 11:00:00-08:00;13;273,92999999999995;272,47999999999996;95600,0;2,1
1988-01-03 12:00:00-08:00;3;273,92999999999995;272,42999999999995;95400,0;1,5
1988-01-03 13:00:00-08:00;7;274,03999999999996;272,47999999999996;95400,0;3,1
1988-01-03 14:00:00-08:00;1;274,03999999999996;272,37;95300,0;2,6
1988-01-03 15:00:00-08:00;3;274,03999999999996;272,32;95400,0;3,1
1988-01-03 16:00:00-08:00;5;274,03999999999996;272,32;95400,0;2,6
1988-01-03 17:00:00-08:00;0;273,92999999999995;272,47999999999996;95400,0;0,0
1988-01-03 18:00:00-08:00;0;273,82;272,37;95400,0;2,6
1988-01-03 19:00:00-08:00;0;273,71;272,65;95400,0;0,0
1988-01-03 20:00:00-08:00;0;273,71;272,59;95500,0;1,5
1988-01-03 21:00:00-08:00;0;273,65;272,65;95500,0;0,0
1988-01-03 22:00:00-08:00;0;273,59;272,65;95400,0;3,6
1988-01-03 23:00:00-08:00;0;273,65;272,53999999999996;95300,0;2,6
1988-01-04 00:00:00-08:00;0;273,59;272,53999999999996;95400,0;1,5
1988-01-04 01:00:00-08:00;0;273,65;272,53999999999996;95400,0;3,1
1988-01-04 02:00:00-08:00;0;273,65;272,59;95400,0;0,0
1988-01-04 03:00:00-08:00;0;273,53999999999996;272,71;95400,0;2,1
1988-01-04 04:00:00-08:00;0;273,53999999999996;272,65;95300,0;2,1
1988-01-04 05:00:00-08:00;0;273,47999999999996;272,71;95300,0;0,0
1988-01-04 06:00:00-08:00;0;273,42999999999995;272,71;95300,0;2,6
1988-01-04 07:00:00-08:00;0;273,42999999999995;272,71;95300,0;2,1
1988-01-04 08:00:00-08:00;1;273,47999999999996;272,71;95400,0;2,1
1988-01-04 09:00:00-08:00;0;273,65;272,65;95500,0;3,1
1988-01-04 10:00:00-08:00;0;273,82;272,59;95400,0;0,0
1988-01-04 11:00:00-08:00;0;273,97999999999996;272,53999999999996;95300,0;4,1
1988-01-04 12:00:00-08:00;1;274,15;272,42999999999995;95300,0;3,6
1988-01-04 13:00:00-08:00;557;274,21;272,37;95200,0;4,6
1988-01-04 14:00:00-08:00;443;274,26;272,37;95100,0;4,1
1988-01-04 15:00:00-08:00;135;274,32;272,32;95100,0;2,6
1988-01-04 16:00:00-08:00;167;274,26;272,37;95000,0;4,1
1988-01-04 17:00:00-08:00;35;274,09;272,37;95000,0;2,6
1988-01-04 18:00:00-08:00;0;274,09;272,97999999999996;95100,0;1,5
1988-01-04 19:00:00-08:00;0;273,92999999999995;273,15;95200,0;3,6
1988-01-04 20:00:00-08:00;0;273,92999999999995;273,15;95100,0;2,6
1988-01-04 21:00:00-08:00;0;273,87;273,15;95100,0;0,0
1988-01-04 22:00:00-08:00;0;273,76;273,09;95000,0;3,1
1988-01-04 23:00:00-08:00;0;273,76;273,09;95000,0;0,0
1988-01-05 00:00:00-08:00;0;273,76;273,15;95000,0;2,1
1988-01-05 01:00:00-08:00;0;273,76;273,09;94800,0;0,0
1988-01-05 02:00:00-08:00;0;273,82;273,15;95000,0;3,6
1988-01-05 03:00:00-08:00;0;273,76;273,09;95000,0;3,6
1988-01-05 04:00:00-08:00;0;273,76;273,09;94900,0;2,1
1988-01-05 05:00:00-08:00;0;273,65;273,15;94900,0;0,0
1988-01-05 06:00:00-08:00;0;273,65;273,09;94800,0;3,1
1988-01-05 07:00:00-08:00;0;273,59;273,09;94900,0;3,1
1988-01-05 08:00:00-08:00;3;273,59;273,42999999999995;94900,0;2,1
1988-01-05 09:00:00-08:00;6;273,65;273,42999999999995;94900,0;1,5
1988-01-05 10:00:00-08:00;18;273,76;273,42999999999995;94900,0;2,1
1988-01-05 11:00:00-08:00;753;274,03999999999996;273,65;94700,0;5,7
1988-01-05 12:00:00-08:00;5;273,97999999999996;273,32;94800,0;2,1
1988-01-05 13:00:00-08:00;52;273,97999999999996;273,37;94700,0;2,6
1988-01-05 14:00:00-08:00;13;273,97999999999996;273,42999999999995;94700,0;7,2
1988-01-05 15:00:00-08:00;5;274,03999999999996;273,53999999999996;94600,0;2,6
1988-01-05 16:00:00-08:00;3;274,03999999999996;273,47999999999996;94600,0;2,6
1988-01-05 17:00:00-08:00;137;273,92999999999995;273,59;94600,0;0,0
1988-01-05 18:00:00-08:00;0;273,76;273,59;94700,0;2,6
1988-01-05 19:00:00-08:00;0;273,76;273,59;94700,0;5,2
1988-01-05 20:00:00-08:00;0;274,03999999999996;273,65;94700,0;5,7
1988-01-05 21:00:00-08:00;0;274,03999999999996;273,47999999999996;94700,0;9,3
1988-01-05 22:00:00-08:00;0;274,03999999999996;273,37;94900,0;8,2
1988-01-05 23:00:00-08:00;0;273,97999999999996;273,37;94800,0;10,3
1988-01-06 00:00:00-08:00;0;273,97999999999996;273,37;94800,0;10,3
1988-01-06 01:00:00-08:00;0;273,92999999999995;273,21;94800,0;10,3
1988-01-06 02:00:00-08:00;0;273,82;273,26;94900,0;5,2
1988-01-06 03:00:00-08:00;0;273,71;273,21;95000,0;6,2
1988-01-06 04:00:00-08:00;0;273,53999999999996;273,21;95000,0;5,2
1988-01-06 05:00:00-08:00;0;273,42999999999995;273,15;95000,0;5,2
1988-01-06 06:00:00-08:00;0;273,37;273,15;95100,0;4,1
1988-01-06 07:00:00-08:00;0;273,37;273,15;95200,0;3,1
1988-01-06 08:00:00-08:00;374;273,42999999999995;273,21;95200,0;5,2
1988-01-06 09:00:00-08:00;706;273,76;273,26;95300,0;4,1
1988-01-06 10:00:00-08:00;829;273,97999999999996;273,37;95300,0;5,2
1988-01-06 11:00:00-08:00;883;274,03999999999996;273,42999999999995;95300,0;5,2
1988-01-06 12:00:00-08:00;919;274,03999999999996;273,32;95200,0;5,2
1988-01-06 13:00:00-08:00;907;274,37;273,21;95300,0;3,6
1988-01-06 14:00:00-08:00;874;274,47999999999996;273,09;95200,0;1,5
1988-01-06 15:00:00-08:00;724;274,47999999999996;273,15;95100,0;3,1
1988-01-06 16:00:00-08:00;629;274,42999999999995;273,15;95100,0;3,1
1988-01-06 17:00:00-08:00;137;274,15;273,21;95100,0;2,6
1988-01-06 18:00:00-08:00;0;273,97999999999996;273,21;95200,0;2,6
1988-01-06 19:00:00-08:00;0;273,76;273,21;95200,0;2,6
1988-01-06 20:00:00-08:00;0;273,59;273,26;95200,0;0,0
1988-01-06 21:00:00-08:00;0;273,59;273,26;95200,0;2,1
1988-01-06 22:00:00-08:00;0;273,59;273,32;95300,0;1,5
1988-01-06 23:00:00-08:00;0;273,47999999999996;273,26;95300,0;1,5
1988-01-07 00:00:00-08:00;0;273,47999999999996;273,21;95200,0;1,5
1988-01-07 01:00:00-08:00;0;273,32;273,15;95300,0;3,1
1988-01-07 02:00:00-08:00;0;273,42999999999995;273,15;95200,0;2,1
1988-01-07 03:00:00-08:00;0;273,42999999999995;273,21;95300,0;2,1
1988-01-07 04:00:00-08:00;0;273,32;273,15;95200,0;2,6
1988-01-07 05:00:00-08:00;0;273,37;273,15;95200,0;3,6
1988-01-07 06:00:00-08:00;0;273,37;273,15;95200,0;3,6
1988-01-07 07:00:00-08:00;0;273,42999999999995;273,15;95200,0;3,1
1988-01-07 08:00:00-08:00;8;273,42999999999995;273,15;95300,0;3,6
1988-01-07 09:00:00-08:00;448;273,59;273,21;95400,0;5,7
1988-01-07 10:00:00-08:00;840;273,92999999999995;273,32;95400,0;5,2
1988-01-07 11:00:00-08:00;896;274,15;273,32;95400,0;3,6
1988-01-07 12:00:00-08:00;903;274,42999999999995;273,21;95200,0;2,6
1988-01-07 13:00:00-08:00;840;274,53999999999996;273,15;95100,0;2,1
1988-01-07 14:00:00-08:00;753;274,47999999999996;273,15;95100,0;1,5
1988-01-07 15:00:00-08:00;680;274,47999999999996;273,15;95100,0;0,0
1988-01-07 16:00:00-08:00;663;274,59;273,09;95100,0;0,0
1988-01-07 17:00:00-08:00;247;274,21;273,21;95100,0;2,6
1988-01-07 18:00:00-08:00;0;273,87;273,32;95100,0;2,1
1988-01-07 19:00:00-08:00;0;273,87;273,21;95000,0;0,0
1988-01-07 20:00:00-08:00;0;273,53999999999996;273,21;95000,0;2,6
1988-01-07 21:00:00-08:00;0;273,47999999999996;273,15;95000,0;1,5
1988-01-07 22:00:00-08:00;0;273,42999999999995;273,15;95000,0;2,6
1988-01-07 23:00:00-08:00;0;273,47999999999996;273,15;95100,0;3,6
1988-01-08 00:00:00-08:00;0;273,59;273,15;95000,0;6,2
1988-01-08 01:00:00-08:00;0;273,71;273,09;95000,0;5,7
1988-01-08 02:00:00-08:00;0;273,71;273,09;95000,0;4,1
1988-01-08 03:00:00-08:00;0;273,47999999999996;273,09;95000,0;2,6
1988-01-08 04:00:00-08:00;0;273,42999999999995;273,03999999999996;95000,0;5,2
1988-01-08 05:00:00-08:00;0;273,71;272,97999999999996;95000,0;6,2
1988-01-08 06:00:00-08:00;0;273,65;272,92999999999995;95000,0;6,7
1988-01-08 07:00:00-08:00;0;273,76;272,92999999999995;95000,0;5,2
1988-01-08 08:00:00-08:00;455;273,87;273,03999999999996;95200,0;4,1
1988-01-08 09:00:00-08:00;799;274,09;273,15;95300,0;5,2
1988-01-08 10:00:00-08:00;820;274,26;273,09;95300,0;4,1
1988-01-08 11:00:00-08:00;356;274,47999999999996;273,21;95300,0;2,6
1988-01-08 12:00:00-08:00;463;274,42999999999995;273,09;95200,0;3,6
1988-01-08 13:00:00-08:00;610;274,47999999999996;273,09;95100,0;3,6
1988-01-08 14:00:00-08:00;166;274,53999999999996;273,15;95100,0;2,1
1988-01-08 15:00:00-08:00;294;274,59;273,15;95100,0;2,1
1988-01-08 16:00:00-08:00;212;274,53999999999996;273,21;95100,0;2,6
1988-01-08 17:00:00-08:00;106;274,26;273,21;95200,0;2,6
1988-01-08 18:00:00-08:00;0;274,09;273,21;95200,0;0,0
1988-01-08 19:00:00-08:00;0;274,03999999999996;273,15;95300,0;0,0
1988-01-08 20:00:00-08:00;0;273,97999999999996;273,37;95300,0;3,6
1988-01-08 21:00:00-08:00;0;274,03999999999996;273,47999999999996;95300,0;3,6
1988-01-08 22:00:00-08:00;0;273,92999999999995;273,42999999999995;95400,0;3,6
1988-01-08 23:00:00-08:00;0;273,76;273,42999999999995;95500,0;3,1
1988-01-09 00:00:00-08:00;0;273,76;273,42999999999995;95500,0;4,1
1988-01-09 01:00:00-08:00;0;273,65;273,37;95400,0;4,6
1988-01-09 02:00:00-08:00;0;273,65;273,37;95400,0;5,7
1988-01-09 03:00:00-08:00;0;273,65;273,37;95400,0;4,6
1988-01-09 04:00:00-08:00;0;273,47999999999996;273,26;95500,0;3,6
1988-01-09 05:00:00-08:00;0;273,42999999999995;273,26;95500,0;4,1
1988-01-09 06:00:00-08:00;0;273,42999999999995;273,26;95500,0;5,2
1988-01-09 07:00:00-08:00;0;273,47999999999996;273,26;95600,0;5,7
1988-01-09 08:00:00-08:00;325;273,42999999999995;273,21;95700,0;5,2
1988-01-09 09:00:00-08:00;705;273,76;273,37;95700,0;4,1
1988-01-09 10:00:00-08:00;833;274,03999999999996;273,42999999999995;95700,0;4,1
1988-01-09 11:00:00-08:00;885;274,32;273,37;95700,0;6,2
1988-01-09 12:00:00-08:00;914;274,42999999999995;273,32;95600,0;4,6
1988-01-09 13:00:00-08:00;912;274,59;273,32;95500,0;4,1
1988-01-09 14:00:00-08:00;889;274,71;273,21;95400,0;4,1
1988-01-09 15:00:00-08:00;821;274,76;273,21;95400,0;2,6
1988-01-09 16:00:00-08:00;645;274,71;273,15;95400,0;5,2
1988-01-09 17:00:00-08:00;175;274,37;273,21;95500,0;2,1
1988-01-09 18:00:00-08:00;0;274,21;273,26;95500,0;4,1
1988-01-09 19:00:00-08:00;0;273,97999999999996;273,26;95600,0;3,6
1988-01-09 20:00:00-08:00;0;273,97999999999996;273,26;95600,0;2,1
1988-01-09 21:00:00-08:00;0;273,76;273,26;95600,0;2,1
1988-01-09 22:00:00-08:00;0;273,59;273,26;95700,0;2,1
1988-01-09 23:00:00-08:00;0;273,53999999999996;273,21;95700,0;2,1
1988-01-10 00:00:00-08:00;0;273,53999999999996;273,21;95700,0;2,6
1988-01-10 01:00:00-08:00;0;273,42999999999995;273,21;95600,0;3,1
1988-01-10 02:00:00-08:00;0;273,37;273,15;95600,0;2,1
1988-01-10 03:00:00-08:00;0;273,32;273,15;95600,0;0,0
1988-01-10 04:00:00-08:00;0;273,37;273,15;95600,0;0,0
1988-01-10 05:00:00-08:00;0;273,26;273,15;95600,0;4,1
1988-01-10 06:00:00-08:00;0;273,37;273,21;95600,0;3,1
1988-01-10 07:00:00-08:00;0;273,42999999999995;273,21;95600,0;4,1
1988-01-10 08:00:00-08:00;121;273,59;273,26;95700,0;4,1
1988-01-10 09:00:00-08:00;241;273,82;273,37;95600,0;5,7
1988-01-10 10:00:00-08:00;372;274,15;273,37;95600,0;4,1
1988-01-10 11:00:00-08:00;184;274,32;273,42999999999995;95600,0;3,1
1988-01-10 12:00:00-08:00;200;274,59;273,42999999999995;95400,0;0,0
1988-01-10 13:00:00-08:00;744;274,71;273,42999999999995;95300,0;1,5
1988-01-10 14:00:00-08:00;700;274,76;273,47999999999996;95200,0;0,0
1988-01-10 15:00:00-08:00;619;274,82;273,47999999999996;95100,0;2,1
1988-01-10 16:00:00-08:00;241;274,71;273,47999999999996;95100,0;1,5
1988-01-10 17:00:00-08:00;136;274,42999999999995;273,47999999999996;95100,0;1,5
1988-01-10 18:00:00-08:00;0;274,15;273,47999999999996;95100,0;1,5
1988-01-10 19:00:00-08:00;0;274,15;273,42999999999995;95100,0;2,1
1988-01-10 20:00:00-08:00;0;273,92999999999995;273,42999999999995;95100,0;2,1
1988-01-10 21:00:00-08:00;0;273,82;273,37;95000,0;2,1
1988-01-10 22:00:00-08:00;0;273,71;273,37;95000,0;1,5
1988-01-10 23:00:00-08:00;0;273,65;273,37;95000,0;2,6
1988-01-11 00:00:00-08:00;0;273,71;273,37;94900,0;3,1
1988-01-11 01:00:00-08:00;0;273,82;273,37;94900,0;1,5
1988-01-11 02:00:00-08:00;0;273,82;273,37;94900,0;2,1
1988-01-11 03:00:00-08:00;0;273,87;273,37;94800,0;3,6
1988-01-11 04:00:00-08:00;0;273,92999999999995;273,32;94700,0;4,1
1988-01-11 05:00:00-08:00;0;273,87;273,37;94700,0;3,1
1988-01-11 06:00:00-08:00;0;273,92999999999995;273,21;94800,0;5,2
1988-01-11 07:00:00-08:00;0;273,97999999999996;273,03999999999996;94800,0;5,7
1988-01-11 08:00:00-08:00;144;274,09;272,97999999999996;94700,0;5,2
1988-01-11 09:00:00-08:00;613;274,37;273,15;94800,0;7,2
1988-01-11 10:00:00-08:00;637;274,82;273,37;94700,0;12,9
1988-01-11 11:00:00-08:00;694;274,87;273,37;94500,0;13,4
1988-01-11 12:00:00-08:00;840;274,92999999999995;273,53999999999996;94400,0;14,4
1988-01-11 13:00:00-08:00;917;274,92999999999995;273,59;94400,0;13,9
1988-01-11 14:00:00-08:00;901;274,92999999999995;273,47999999999996;94400,0;12,4
1988-01-11 15:00:00-08:00;830;274,82;273,37;94400,0;10,3
1988-01-11 16:00:00-08:00;693;274,65;273,42999999999995;94400,0;10,8
1988-01-11 17:00:00-08:00;298;274,32;273,32;94400,0;13,4
1988-01-11 18:00:00-08:00;0;274,21;273,32;94600,0;11,3
1988-01-11 19:00:00-08:00;0;274,03999999999996;273,21;94800,0;5,2
1988-01-11 20:00:00-08:00;0;273,97999999999996;273,21;94900,0;6,7
1988-01-11 21:00:00-08:00;0;273,82;273,26;94900,0;5,2
1988-01-11 22:00:00-08:00;0;273,76;273,26;95000,0;4,6
1988-01-11 23:00:00-08:00;0;273,59;273,21;95100,0;3,6
1988-01-12 00:00:00-08:00;0;273,53999999999996;273,21;95100,0;4,1
1988-01-12 01:00:00-08:00;0;273,47999999999996;273,15;95100,0;4,6
1988-01-12 02:00:00-08:00;0;273,42999999999995;273,15;95100,0;4,1
1988-01-12 03:00:00-08:00;0;273,42999999999995;273,15;95100,0;4,6
1988-01-12 04:00:00-08:00;0;273,32;273,03999999999996;95200,0;5,2
1988-01-12 05:00:00-08:00;0;273,32;273,09;95200,0;3,1
1988-01-12 06:00:00-08:00;0;273,21;272,97999999999996;95300,0;4,1
1988-01-12 07:00:00-08:00;5;273,21;272,97999999999996;95400,0;4,6
1988-01-12 08:00:00-08:00;272;273,26;272,92999999999995;95400,0;3,6
1988-01-12 09:00:00-08:00;572;273,71;273,15;95500,0;1,5
1988-01-12 10:00:00-08:00;577;274,03999999999996;272,76;95600,0;0,0
1988-01-12 11:00:00-08:00;780;274,21;272,15;95600,0;2,6
1988-01-12 12:00:00-08:00;580;274,32;272,09;95500,0;4,1
1988-01-12 13:00:00-08:00;758;274,37;271,97999999999996;95400,0;3,6
1988-01-12 14:00:00-08:00;828;274,47999999999996;271,82;95400,0;4,6
1988-01-12 15:00:00-08:00;684;274,47999999999996;271,76;95400,0;4,1
1988-01-12 16:00:00-08:00;413;274,37;271,92999999999995;95400,0;2,6
1988-01-12 17:00:00-08:00;97;274,21;272,03999999999996;95400,0;2,1
1988-01-12 18:00:00-08:00;0;273,87;272,03999999999996;95500,0;2,1
1988-01-12 19:00:00-08:00;0;273,76;271,97999999999996;95600,0;2,1
1988-01-12 20:00:00-08:00;0;273,59;272,15;95600,0;0,0
1988-01-12 21:00:00-08:00;0;273,59;272,09;95700,0;0,0
1988-01-12 22:00:00-08:00;0;273,37;272,32;95700,0;2,1
1988-01-12 23:00:00-08:00;0;273,21;272,26;95700,0;2,1
1988-01-13 00:00:00-08:00;0;273,21;272,21;95800,0;4,6
1988-01-13 01:00:00-08:00;0;273,21;272,15;95800,0;3,6
1988-01-13 02:00:00-08:00;0;273,15;272,21;95800,0;4,1
1988-01-13 03:00:00-08:00;0;273,26;272,09;95700,0;4,6
1988-01-13 04:00:00-08:00;0;273,37;272,15;95800,0;6,2
1988-01-13 05:00:00-08:00;0;273,15;272,21;95700,0;3,6
1988-01-13 06:00:00-08:00;0;273,15;272,15;95800,0;3,1
1988-01-13 07:00:00-08:00;2;273,21;272,15;96000,0;4,6
1988-01-13 08:00:00-08:00;301;273,21;272,32;96000,0;5,2
1988-01-13 09:00:00-08:00;367;273,32;272,37;96000,0;4,1
1988-01-13 10:00:00-08:00;816;273,82;272,42999999999995;96000,0;2,6
1988-01-13 11:00:00-08:00;913;274,15;272,09;96000,0;2,1
1988-01-13 12:00:00-08:00;993;274,32;272,15;95900,0;4,6
1988-01-13 13:00:00-08:00;990;274,47999999999996;272,03999999999996;95800,0;6,2
1988-01-13 14:00:00-08:00;929;274,59;272,09;95800,0;5,7
1988-01-13 15:00:00-08:00;737;274,71;271,76;95700,0;2,6
1988-01-13 16:00:00-08:00;498;274,71;271,87;95700,0;3,1
1988-01-13 17:00:00-08:00;184;274,47999999999996;271,92999999999995;95800,0;5,2
1988-01-13 18:00:00-08:00;0;274,03999999999996;271,87;95900,0;2,6
1988-01-13 19:00:00-08:00;0;273,92999999999995;271,97999999999996;95900,0;3,1
1988-01-13 20:00:00-08:00;0;273,59;272,03999999999996;95900,0;2,6
1988-01-13 21:00:00-08:00;0;273,53999999999996;271,97999999999996;96000,0;2,1
1988-01-13 22:00:00-08:00;0;273,26;272,37;96000,0;3,6
1988-01-13 23:00:00-08:00;0;273,32;272,09;96000,0;3,1
1988-01-14 00:00:00-08:00;0;273,32;272,09;96000,0;3,6
1988-01-14 01:00:00-08:00;0;273,37;272,03999999999996;96000,0;2,6
1988-01-14 02:00:00-08:00;0;272,97999999999996;272,09;96000,0;2,1
1988-01-14 03:00:00-08:00;0;272,97999999999996;272,15;96000,0;0,0
1988-01-14 04:00:00-08:00;0;273,09;272,15;96000,0;3,1
1988-01-14 05:00:00-08:00;0;273,03999999999996;272,15;96000,0;2,6
1988-01-14 06:00:00-08:00;0;273,15;272,32;96000,0;3,6
1988-01-14 07:00:00-08:00;9;273,32;272,21;96000,0;4,1
1988-01-14 08:00:00-08:00;535;273,32;272,32;96000,0;2,6
1988-01-14 09:00:00-08:00;762;273,59;272,47999999999996;96100,0;5,2
1988-01-14 10:00:00-08:00;908;273,97999999999996;272,47999999999996;96000,0;2,6
1988-01-14 11:00:00-08:00;984;274,21;272,42999999999995;96000,0;1,5
1988-01-14 12:00:00-08:00;1008;274,47999999999996;272,37;95900,0;2,6
1988-01-14 13:00:00-08:00;973;274,65;272,26;95700,0;1,5
1988-01-14 14:00:00-08:00;838;274,71;272,21;95600,0;1,5
1988-01-14 15:00:00-08:00;627;274,76;272,15;95500,0;1,5
1988-01-14 16:00:00-08:00;550;274,65;272,21;95400,0;2,6
1988-01-14 17:00:00-08:00;72;274,37;272,37;95400,0;2,6
1988-01-14 18:00:00-08:00;0;274,09;272,42999999999995;95400,0;2,1
1988-01-14 19:00:00-08:00;0;273,92999999999995;272,37;95400,0;2,1
1988-01-14 20:00:00-08:00;0;273,82;272,47999999999996;95400,0;4,1
1988-01-14 21:00:00-08:00;0;273,76;272,42999999999995;95300,0;2,6
1988-01-14 22:00:00-08:00;0;273,87;272,47999999999996;95300,0;2,1
1988-01-14 23:00:00-08:00;0;273,82;272,47999999999996;95300,0;3,6
1988-01-15 00:00:00-08:00;0;273,71;272,53999999999996;95200,0;2,6
1988-01-15 01:00:00-08:00;0;273,87;272,65;95100,0;5,2
1988-01-15 02:00:00-08:00;0;273,71;272,59;95100,0;1,5
1988-01-15 03:00:00-08:00;0;273,47999999999996;272,71;95000,0;0,0
1988-01-15 04:00:00-08:00;0;273,37;272,71;94900,0;2,1
1988-01-15 05:00:00-08:00;0;273,47999999999996;272,71;94800,0;2,1
1988-01-15 06:00:00-08:00;0;273,32;272,71;94800,0;0,0
1988-01-15 07:00:00-08:00;0;273,21;272,65;94700,0;2,1
1988-01-15 08:00:00-08:00;17;273,32;272,71;94700,0;2,6
1988-01-15 09:00:00-08:00;62;273,82;272,71;94600,0;0,0
1988-01-15 10:00:00-08:00;61;274,15;272,71;94600,0;0,0
1988-01-15 11:00:00-08:00;394;274,71;272,87;94600,0;7,7
1988-01-15 12:00:00-08:00;165;274,97999999999996;272,71;94500,0;7,7
1988-01-15 13:00:00-08:00;6;274,87;272,87;94400,0;8,8
1988-01-15 14:00:00-08:00;11;274,97999999999996;272,76;94200,0;7,2
1988-01-15 15:00:00-08:00;2;274,97999999999996;272,42999999999995;94200,0;9,3
1988-01-15 16:00:00-08:00;10;274,82;273,42999999999995;94200,0;11,8
1988-01-15 17:00:00-08:00;4;274,65;273,32;94200,0;9,3
1988-01-15 18:00:00-08:00;0;274,32;273,37;94300,0;9,3
1988-01-15 19:00:00-08:00;0;274,26;273,42999999999995;94300,0;9,3
1988-01-15 20:00:00-08:00;0;274,21;273,42999999999995;94400,0;9,3
1988-01-15 21:00:00-08:00;0;274,15;273,32;94400,0;13,4
1988-01-15 22:00:00-08:00;0;274,03999999999996;273,26;94500,0;3,6
1988-01-15 23:00:00-08:00;0;274,09;273,26;94500,0;8,8
1988-01-16 00:00:00-08:00;0;273,97999999999996;273,32;94500,0;10,3
1988-01-16 01:00:00-08:00;0;273,87;273,32;94500,0;10,3
1988-01-16 02:00:00-08:00;0;273,92999999999995;273,21;94500,0;10,3
