date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;SF.x.globalpr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2007-06-01 00:00:00;0,0;287,04999999999995;99400,0;6,9;204,0;507,44899999999996;505,50299999999993;-0,3703;-0,3703;0,0;1211581,114;1151924,905;-28,753016301172064;118,75301630117207;5,20026035563717;60,82007041608899;0,7027134475621072;0,0;0,9722177877231193;0,7990220668465727;0,9224622792;203,99999999999994;507,6591962590297;493,7768562947385;1211581,114;1190707,8133176665;0,0;0,2737534666352733;0,0;414420,70974590554;8802,325990673737;-6,04174079317956;0,0;1,7;507,44899999999996;493,4240277581701;1211581,114;1190707,8133176663;0,0;0,2737534666352732;0,0;3453,505914549214;73,3527165889478;203,99999999999994;507,44899999999996;493,6002072241132;1211581,114;1190707,8133176665;0,0;0,2737534666352733;0,0;414420,70974590554;8802,325990673737;203,99999999999994;507,6591962590297;505,7088604991999;-0,855419326940205;493,7757661244916;0,0;0,2737534666352733;-6,042210939559495;0,0;1211581,114;1151924,905;1190707,8130718768;0,0;414452,4618229604;8802,661942802466;0,0;0,0;1,7;507,44899999999996;0,0;493,4229433764905;1211581,114;1190707,813071877;0,0;0,2737534666352732;0,0;3453,770515191336;73,35551619002052;0,0;493,59911994851734;1190707,8130718768;0,0;0,2737534666352733;0,0;414452,4618229604;8802,661942802466;0,0;
2007-06-01 01:00:00;0,0;285,54999999999995;99400,0;5,9;204,0;499,12699999999995;497,344;-0,3703;-0,3703;0,0;1200155,373;1139762,173;-26,139864973333832;116,13986497333383;20,59921901618759;57,174438982444315;0,7692951406959874;0,0;0,9759502677546058;0,7990220668465727;0,9224622792;203,99999999999994;499,31781503904494;486,34418466333534;1200155,373;1179277,603547102;0,0;0,33320972892884027;0,0;382990,4024643251;8526,5717506519;-5,587990482054832;0,0;1,7;499,12699999999995;486,03283828878153;1200155,373;1179277,6035471018;0,0;0,3332097289288403;0,0;3191,5866872027086;71,05476458876585;203,99999999999994;499,12699999999995;486,18828295908594;1200155,373;1179277,603547102;0,0;0,33320972892884027;0,0;382990,4024643251;8526,5717506519;203,99999999999994;499,31781503904494;497,53036322020284;-0,7755882153338087;486,3399250344413;0,0;0,33320972892884027;-5,589809409451527;0,0;1200155,373;1139762,173;1179277,6021672261;0,0;383113,20196557726;8527,950573390466;0,0;0,0;1,7;499,12699999999995;0,0;486,02860359859613;1200155,373;1179277,6021672257;0,0;0,3332097289288403;0,0;3192,6100163798096;71,06625477825386;0,0;486,18403580554144;1179277,6021672261;0,0;0,33320972892884027;0,0;383113,20196557726;8527,950573390466;0,0;
2007-06-01 02:00:00;0,0;284,04999999999995;99400,0;7,6;204,0;491,33799999999997;489,67099999999994;-0,3703;-0,3703;0,0;1191004,6639999999;1128817,543;-20,732155564654814;110,73215556465482;34,57150020909296;50,36274911251012;0,8561928985298668;0,0;0,98127137790829;0,7990220668465727;0,9224622792;203,99999999999994;491,5085326882104;479,23976191962663;1191004,6639999999;1170120,2407534863;0,0;0,4364152159738806;0,0;358183,10134346207;8270,544046432646;-5,23215226695587;0,0;1,7;491,33799999999997;478,97186132476645;1191004,6639999999;1170120,2407534865;0,0;0,43641521597388055;0,0;2984,859177862183;68,9212003869387;203,99999999999994;491,33799999999997;479,1055975021138;1191004,6639999999;1170120,2407534863;0,0;0,4364152159738806;0,0;358183,10134346207;8270,544046432646;203,99999999999994;491,5085326882104;489,83690468712484;-0,7179459910060089;479,2360283028273;0,0;0,4364152159738806;-5,233731401584618;0,0;1191004,6639999999;1128817,543;1170120,2380165;0,0;358289,67592264485;8271,800062084043;0,0;0,0;1,7;491,33799999999997;0,0;478,96815150513027;1191004,6639999999;1170120,2380164992;0,0;0,43641521597388055;0,0;2985,747299355373;68,93166718403367;0,0;479,101875793893;1170120,2380165;0,0;0,4364152159738806;0,0;358289,67592264485;8271,800062084043;0,0;
2007-06-01 03:00:00;0,0;283,45;99400,0;7,9;204,0;484,07099999999997;482,522;-0,3703;-0,3703;0,0;1179979,306;1117518,641;-13,13458461029157;103,13458461029157;46,754172895182364;41,85180571248913;0,9233349354464503;0,0;0,9861034562070161;0,7990220668465727;0,9224622792;203,99999999999994;484,22059889937765;472,6493747906113;1179979,306;1159081,8313711775;0,0;0,5495412420797743;0,0;334239,0554978783;7997,966723441338;-4,888722567463481;0,0;1,7;484,07099999999997;472,42500445189256;1179979,306;1159081,8313711768;0,0;0,549541242079774;0,0;2785,325462482319;66,64972269534447;203,99999999999994;484,07099999999997;472,5369973808225;1179979,306;1159081,8313711775;0,0;0,5495412420797743;0,0;334239,0554978783;7997,966723441338;203,99999999999994;484,22059889937765;482,66688186307175;-0,6608859856768521;472,64617385643186;0,0;0,5495412420797743;-4,890064312231173;0,0;1179979,306;1117518,641;1159081,8268900984;0,0;334329,5830753765;7999,08817536923;0,0;0,0;1,7;484,07099999999997;0,0;472,42182538352387;1179979,306;1159081,826890098;0,0;0,549541242079774;0,0;2786,0798589614706;66,65906812807694;0,0;472,5338073922655;1159081,8268900984;0,0;0,5495412420797743;0,0;334329,5830753765;7999,08817536923;0,0;
2007-06-01 04:00:00;0,0;283,34999999999997;99400,0;5,9;204,0;477,36699999999996;475,947;-0,3703;-0,3703;0,0;1168551,443;1105621,318;-3,9517637352464714;93,95176373524647;57,319880398900125;32,592774048393615;0,966451436873575;0,0;0,990081021762269;0,7990220668465727;0,9224622792;203,99999999999994;477,49554668516686;466,6295317908497;1168551,443;1147632,3963033785;0,0;0,6506077062631261;0,0;310729,26048992714;7728,248843295845;-4,551085944881072;0,0;1,7;477,36699999999996;466,4474491665579;1168551,443;1147632,3963033783;0,0;0,6506077062631258;0,0;2589,4105040827258;64,40207369413207;203,99999999999994;477,36699999999996;466,53832575399167;1168551,443;1147632,3963033785;0,0;0,6506077062631261;0,0;310729,26048992714;7728,248843295845;203,99999999999994;477,49554668516686;476,0708779038424;-0,6005605167358671;466,62684962114906;0,0;0,6506077062631261;-4,552200972819513;0,0;1168551,443;1105621,318;1147632,3902858396;0,0;310804,4749157367;7729,23209451474;0,0;0,0;1,7;477,36699999999996;0,0;466,4447863388442;1168551,443;1147632,390285839;0,0;0,6506077062631258;0,0;2590,037290964473;64,4102674542895;0,0;466,53565326913235;1147632,3902858396;0,0;0,6506077062631261;0,0;310804,4749157367;7729,23209451474;0,0;
2007-06-01 05:00:00;341,0;284,15;99400,0;5,6;204,0;486,23900000000003;492,655;-0,3703;-0,3703;0,0;1161919,5380000002;1097597,967;6,325898809584321;83,67410119041568;66,69370153513808;23,156094977232552;0,9909223013918369;0,31030906949430037;0,9933646796434707;0,7990220668465727;0,9224622792;203,99999999999994;486,3950506255014;535,3222183568677;1161919,5380000002;1141060,0323766626;0,7540959623406779;0,7279814707777208;1927422,9281861694;471917,54326264537;9476,404227174415;21,574336847145556;0,0;1,7;486,23900000000003;534,7963847989461;1161919,5380000002;1141060,032376662;0,7540959623406776;0,7279814707777204;16061,85773488474;3932,646193855379;78,97003522645345;203,99999999999994;486,23900000000003;535,0590673507795;1161919,5380000002;1141060,0323766626;0,7540959623406779;0,7279814707777208;1927422,9281861694;471917,54326264537;9476,404227174415;203,99999999999994;486,3950506255014;492,8291163446697;2,759463223994654;535,3222183568677;0,7540959623406779;0,7279814707777208;21,574336847145556;0,0;1161919,5380000002;1097597,967;1141060,0323766626;1927422,9281861694;471917,54326264537;9476,404227174415;14,316853782534842;0,0;1,7;486,23900000000003;0,0;534,7963847989461;1161919,5380000002;1141060,032376662;0,7540959623406776;0,7279814707777204;16061,85773488474;3932,646193855379;78,97003522645345;0,0;535,0590673507795;1141060,0323766626;0,7540959623406779;0,7279814707777208;1927422,9281861694;471917,54326264537;9476,404227174415;0,0;
2007-06-01 06:00:00;671,0;285,65;99400,0;5,9;295,288;566,15;666,15;18,4297;-1,8312099999999998;20,2609;1165154,2519999999;1088074,121;17,329238196770056;72,67076180322994;75,3868920279919;13,93606370321091;1,0;0,8388662655579816;0,996150262749838;0,7990220668465727;0,9224622792;574,4120957403442;566,4770495016792;668,2617696050079;1165154,2519999999;1022773,8078885089;0,8869944913860112;0,7755029182075569;10952737,362803051;1204519,6710071913;14165,147254126952;144,08846981040548;0,0;4,786767464502868;566,15;667,07598215711;1165154,2519999999;1022773,8078885088;0,8869944913860108;0,7755029182075571;91272,8113566921;10037,663925059927;118,04289378439128;574,4120957403442;566,15;667,6709311141549;1165154,2519999999;1022773,8078885089;0,8869944913860112;0,7755029182075569;10952737,362803051;1204519,6710071913;14165,147254126952;295,28799999999995;566,4770495016792;666,7509250211738;72,90053763777729;732,6240083547209;0,8341087357339894;0,7755029182075571;126,50016095558506;54,74006258120022;1165154,2519999999;1088074,121;1120788,4836592171;10952737,362803051;1716566,1031205512;16090,671193748725;66,55919449448061;0,2779252479682775;2,460733333333333;566,15;0,0;739,5692369934427;1165154,2519999999;1120788,4836592171;0,8341087357339894;0,7755029182075571;91272,8113566921;14304,717526004595;134,08892661457267;456167,1881766686;735,810241861305;1120788,4836592171;0,8341087357339894;0,7755029182075571;10952737,362803051;1716566,1031205512;16090,671193748725;54,74006258120022;0,16016501360115834
2007-06-01 07:00:00;828,0;287,65;99400,0;3,6;929,123;566,15;666,15;51,9378;-3,47157;55,4094;1290151,888;1149604,318;28,77265315619398;61,22734684380602;83,98457956624901;5,270484113949801;1,0;1,0;0,9985688531440053;0,7990220668465727;0,9224622792;925,8698639942382;566,4770495016792;666,421034895249;1290151,888;943345,5827680326;0,9263047182363332;0,795643921970474;16570142,199271385;1189086,9092377264;14056,995426211322;227,77754298839446;0,0;7,715582199951988;566,15;665,2116166030548;1290151,888;943345,582768032;0,9263047182363331;0,7956439219704736;138084,5183272615;9909,057576981053;117,14162855176104;925,8698639942382;566,15;665,8180899111271;1290151,888;943345,5827680326;0,9263047182363332;0,795643921970474;16570142,199271385;1189086,9092377264;14056,995426211322;929,1230000000003;566,4770495016792;666,7509250211738;229,3813708366901;666,1120971183984;0,9264185338175657;0,7956439219704735;227,82571585922994;0,0;1290151,888;1149604,318;941113,6215627848;16570142,199271385;1187387,9400336356;14049,39407581646;138,43053854225604;0,24156015720844723;7,742691666666667;566,15;0,0;664,8991074438621;1290151,888;941113,6215627852;0,9264185338175657;0,7956439219704736;138084,5183272615;9894,899500280297;117,07828396513716;0,0;665,5073180912059;941113,6215627848;0,9264185338175657;0,7956439219704735;16570142,199271385;1187387,9400336356;14049,39407581646;0,0;0,24320959462818775
2007-06-01 08:00:00;905,0;289,65;99400,0;3,8;1025,8;566,15;666,15;51,7695;-3,6399;55,4094;1725026,4399999995;1495599,003;40,399036487973866;49,600963512026134;93,27840662031184;2,4960953179390812;1,0;1,0;0,9993236953779043;0,7990220668465727;0,9224622792;1022,4560148674751;566,4770495016792;666,4858394000017;1725026,4399999995;1307244,6065605213;0,9327837009593523;0,7982639482405562;18184460,20314169;1190006,3445854129;13979,835348315466;251,71281799144273;0,0;8,52046679056229;566,15;665,2771843101451;1725026,4399999995;1307244,6065605218;0,9327837009593523;0,7982639482405564;151537,1683595141;9916,719538211773;116,49862790262891;1022,4560148674751;566,15;665,8832861821099;1725026,4399999995;1307244,6065605213;0,9327837009593523;0,7982639482405562;18184460,20314169;1190006,3445854129;13979,835348315466;1025,8;566,4770495016792;666,7509250211738;253,2489349680039;666,1971141333261;0,9328807233344479;0,7982639482405564;251,75989738126074;0,0;1725026,4399999995;1495599,003;1304737,7058545342;18184460,20314169;1188417,286512887;13972,738294210338;139,26667722820315;0,2187942073951883;8,548333333333334;566,15;0,0;664,9850962729457;1725026,4399999995;1304737,705854534;0,9328807233344479;0,7982639482405564;151537,1683595141;9903,477387607394;116,4394857850861;0,0;665,5928343010423;1304737,7058545342;0,9328807233344479;0,7982639482405564;18184460,20314169;1188417,286512887;13972,738294210338;0,0;0,22008826892747332
2007-06-01 09:00:00;944,0;291,54999999999995;99400,0;4,5;1060,7;566,15;666,15;51,7051;-3,70425;55,4094;2206970,042;1816151,993;51,88925356120988;38,11074643879012;104,65609120019298;8,983943026004024;1,0;1,0;0,997547251261515;0,7990220668465727;0,9224622792;1054,9400318476287;566,4770495016792;666,4602328311788;2206970,042;1763989,6160461323;0,9346364511342743;0,7892197776782317;18719858,604787957;1191232,8494758273;13898,999496225279;259,63907495468663;0,0;8,79116693206357;566,15;665,2512755879003;2206970,042;1763989,6160461337;0,9346364511342748;0,7892197776782321;155998,82170656632;9926,94041229856;115,82499580187732;1054,9400318476287;566,15;665,8575245190988;2206970,042;1763989,6160461323;0,9346364511342743;0,7892197776782317;18719858,604787957;1191232,8494758273;13898,999496225279;1060,7000000000003;566,4770495016792;666,7509250211738;261,8650276082684;665,978759411279;0,9347937597387977;0,7892197776782319;259,7185835231674;0,0;2206970,042;1816151,993;1759545,5012302708;18719858,604787957;1188580,0671833092;13887,173305435334;139,88622090408924;0,21159526533985495;8,839166666666667;566,15;0,0;664,7642622989025;2206970,042;1759545,501230271;0,9347937597387981;0,7892197776782321;155998,82170656632;9904,833893194244;115,72644421196114;0,0;665,3732058540058;1759545,5012302708;0,9347937597387977;0,7892197776782319;18719858,604787957;1188580,0671833092;13887,173305435334;0,0;0,2133439942893319
