date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;SF.x.globalpr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2007-01-01 00:00:00;0;282,54999999999995;99800,0;2,3;204,0;142,789;142,10199999999998;-0,3703;0,3703;0,0;754458,4357;689574,9799999999;-73,66975151156093;163,66975151156095;11,653989862457138;15,98448759078521;1,0;0,0;0,9958741423200883;0,7990220668465727;0,9224622792;203,99999999999994;148,00556880823086;147,35481600895247;754458,4357;754458,4357000001;0,0;0,7681289073609696;0,0;2467651,2918452285;83548,94463108992;-0,2529359596424661;0,0;1,7;142,789;136,87853559612637;754458,4357;754458,4357;0,0;0,7681289073609693;0,0;20563,760765376905;696,2412052590829;203,99999999999994;142,789;142,13390864713278;754458,4357;754458,4357000001;0,0;0,7681289073609696;0,0;2467651,2918452285;83548,94463108992;203,99999999999994;148,00556880823086;147,32311844063304;-0,2652503756777309;147,35481600895247;0,0;0,7681289073609696;-0,2529359596424661;0,0;754458,4357;689574,98;754458,4357000001;0,0;2467651,2918452285;83548,94463108992;0,0;0,0;1,7;142,789;-273,15;136,87853559612637;754458,4357;754458,4357;0,0;0,7681289073609693;0,0;20563,760765376905;696,2412052590829;0,0;142,13390864713278;754458,4357000001;0,0;0,7681289073609696;0,0;2467651,2918452285;83548,94463108992;0,0;
2007-01-01 01:00:00;0;282,54999999999995;99900,0;1,8;204,0;139,214;138,55899999999997;-0,3703;0,3703;0,0;755248,075;688048,3607000001;-67,51332306020613;157,51332306020612;49,88366701970858;14,26697554533692;1,0;0,0;0,9963374868008836;0,7990220668465727;0,9224622792;203,99999999999994;144,45412969322678;144,0701032586869;755248,075;755248,075;0,0;0,7743785779841207;0,0;2352873,3641723213;81153,62377888006;-0,14855216761732076;0,0;1,7;139,214;133,55053744413505;755248,075;755248,075;0,0;0,7743785779841206;0,0;19607,27803476934;676,2801981573339;203,99999999999994;139,214;138,82744264474815;755248,075;755248,075;0,0;0,7743785779841207;0,0;2352873,3641723213;81153,62377888006;203,99999999999994;144,45412969322678;143,80341633287333;-0,25166700658406527;144,0701032586869;0,0;0,7743785779841207;-0,14855216761732076;0,0;755248,075;688048,3607000002;755248,075;0,0;2352873,3641723213;81153,62377888006;0,0;0,0;1,7;139,214;-273,15;133,55053744413505;755248,075;755248,075;0,0;0,7743785779841206;0,0;19607,27803476934;676,2801981573339;0,0;138,82744264474815;755248,075;0,0;0,7743785779841207;0,0;2352873,3641723213;81153,62377888006;0,0;
2007-01-01 02:00:00;0;282,34999999999997;99900,0;1,5;204,0;135,738;135,10900000000004;-0,3703;0,3703;0,0;743563,6429;686656,5922999999;-57,3698763094558;147,3698763094558;70,49588839517696;10,371488876031476;1,0;0,0;0,9973639092272266;0,7990220668465727;0,9224622792;203,99999999999994;141,00077662953646;140,86331659722202;743563,6429;743563,6429000002;0,0;0,7859669872868773;0,0;2247487,9812747627;78958,94559073531;-0,052924526338212645;0,0;1,7;135,738;130,30191626754674;743563,6429;743563,6429;0,0;0,7859669872868771;0,0;18729,06651062302;657,9912132561276;203,99999999999994;135,738;135,59964361041568;743563,6429;743563,6429000002;0,0;0,7859669872868773;0,0;2247487,9812747627;78958,94559073531;203,99999999999994;141,00077662953646;140,3758486592293;-0,24052533013125882;140,86331659722202;0,0;0,7859669872868773;-0,052924526338212645;0,0;743563,6429;686656,5922999999;743563,6429000002;0,0;2247487,9812747627;78958,94559073531;0,0;0,0;1,7;135,738;-273,15;130,30191626754674;743563,6429;743563,6429;0,0;0,7859669872868771;0,0;18729,06651062302;657,9912132561276;0,0;135,59964361041568;743563,6429000002;0,0;0,7859669872868773;0,0;2247487,9812747627;78958,94559073531;0,0;
2007-01-01 03:00:00;0;282,34999999999997;99900,0;1,8;204,0;132,329;131,719;-0,3703;0,3703;0,0;741204,4;680346,4999999999;-46,03996041429541;136,03996041429542;83,32657857004773;4,626959605609764;1,0;0,0;0,9988343172587314;0,7990220668465727;0,9224622792;203,99999999999994;137,6137562481686;137,71026912732566;741204,4;741204,4000000004;0,0;0,7964180793411276;0,0;2148197,7526296196;76668,04744282633;0,036987181742238105;0,0;1,7;132,329;127,10810402279742;741204,4;741204,4;0,0;0,7964180793411273;0,0;17901,647938580158;638,9003953568858;203,99999999999994;132,329;132,42613621400227;741204,4;741204,4000000004;0,0;0,7964180793411276;0,0;2148197,7526296196;76668,04744282633;203,99999999999994;137,6137562481686;137,00766691930522;-0,23215889923359734;137,71026912732566;0,0;0,7964180793411276;0,036987181742238105;0,0;741204,4;680346,4999999999;741204,4000000004;0,0;2148197,7526296196;76668,04744282633;0,0;0,0;1,7;132,329;-273,15;127,10810402279742;741204,4;741204,4;0,0;0,7964180793411273;0,0;17901,647938580158;638,9003953568858;0,0;132,42613621400227;741204,4000000004;0,0;0,7964180793411276;0,0;2148197,7526296196;76668,04744282633;0,0;
2007-01-01 04:00:00;0;282,25;99900,0;1,8;204,0;128,99099999999999;128,40200000000004;-0,3703;0,3703;0,0;738665,6;671614,65;-34,42039700588035;124,42039700588035;93,11858815432066;2,572155616925766;1,0;0,0;0,999352964265313;0,7990220668465727;0,9224622792;203,99999999999994;134,29708003787948;134,61934836080758;738665,6;738665,6000000001;0,0;0,7982170498417276;0,0;2053114,4093477526;74493,04099209482;0,12294080236700454;0,0;1,7;128,99099999999999;123,97753115545476;738665,6;738665,6;0,0;0,7982170498417271;0,0;17109,28674456461;620,7753416007902;203,99999999999994;128,99099999999999;129,31533236428885;738665,6;738665,6000000001;0,0;0,7982170498417276;0,0;2053114,4093477526;74493,04099209482;203,99999999999994;134,29708003787948;133,71182436644295;-0,2231215026095761;134,61934836080758;0,0;0,7982170498417276;0,12294080236700454;0,0;738665,6;671614,65;738665,6000000001;0,0;2053114,4093477526;74493,04099209482;0,0;0,0;1,7;128,99099999999999;-273,15;123,97753115545476;738665,6;738665,6;0,0;0,7982170498417271;0,0;17109,28674456461;620,7753416007902;0,0;129,31533236428885;738665,6000000001;0,0;0,7982170498417276;0,0;2053114,4093477526;74493,04099209482;0,0;
2007-01-01 05:00:00;0;282,15;99900,0;2,1;204,0;125,709;125,137;-0,3703;0,3703;0,0;735140,8;670314,4153999999;-22,892319221552647;112,89231922155264;101,77879509348139;10,839338212113601;1,0;0,0;0,9972421748389526;0,7990220668465727;0,9224622792;203,99999999999994;131,0358819844726;131,5723179254669;735140,8;735140,8000000002;0,0;0,7847662081359008;0,0;1963564,0415483385;72353,0761248854;0,20371635241106334;0,0;1,7;125,709;120,89166071377429;735140,8;735140,8;0,0;0,7847662081359008;0,0;16363,033679569484;602,9423010407115;203,99999999999994;125,709;126,24884767520257;735140,8;735140,8000000002;0,0;0,7847662081359008;0,0;1963564,0415483385;72353,0761248854;203,99999999999994;131,0358819844726;130,46749302423547;-0,21567864118488575;131,5723179254669;0,0;0,7847662081359008;0,20371635241106334;0,0;735140,8;670314,4153999999;735140,8000000002;0,0;1963564,0415483385;72353,0761248854;0,0;0,0;1,7;125,709;-273,15;120,89166071377429;735140,8;735140,8;0,0;0,7847662081359008;0,0;16363,033679569484;602,9423010407115;0,0;126,24884767520257;735140,8000000002;0,0;0,7847662081359008;0,0;1963564,0415483385;72353,0761248854;0,0;
2007-01-01 06:00:00;0;282,15;99900,0;1,6;204,0;122,51100000000002;121,96199999999999;-0,3703;0,3703;0,0;730494,4900000001;673263,1895;-11,71499468473571;101,71499468473571;110,2628940933725;19,82290733638543;0,9961769183604571;0,0;0,994807989841735;0,7990220668465727;0,9224622792;203,99999999999994;127,85802472572578;128,60994993145084;730494,49;730494,4900000002;0,0;0,7488025052272299;0,0;1874199,2035753701;70202,63997569954;0,28428331740711904;0,0;1,7;122,51100000000002;117,89171437381191;730494,4900000001;730494,4900000001;0,0;0,7488025052272298;0,0;15618,326696461418;585,021999797496;203,99999999999994;122,51100000000002;123,2676816051395;730494,4900000001;730494,4900000002;0,0;0,7488025052272299;0,0;1874199,2035753701;70202,63997569954;203,99999999999994;127,85802472572578;127,31247241205904;-0,20606456876082554;128,60994993145084;0,0;0,7488025052272299;0,28428331740711904;0,0;730494,49;673263,1895;730494,4900000002;0,0;1874199,2035753701;70202,63997569954;0,0;0,0;1,7;122,51100000000002;-273,15;117,89171437381191;730494,4900000001;730494,4900000001;0,0;0,7488025052272298;0,0;15618,326696461418;585,021999797496;0,0;123,2676816051395;730494,4900000002;0,0;0,7488025052272299;0,0;1874199,2035753701;70202,63997569954;0,0;
2007-01-01 07:00:00;0;282,15;99900,0;2,3;204,0;119,35199999999998;118,81399999999996;-0,3703;0,3703;0,0;732256,8832999999;669992,45;-1,1489563209259255;91,14895632092592;119,20005774386124;29,19361980750577;0,9771033215892828;0,0;0,9919523768069185;0,7990220668465727;0,9224622792;203,99999999999994;124,71883161404503;125,66707659967744;732256,8832999999;732256,8832999999;0,0;0,6815563448696254;0,0;1793362,3228395209;68072,8806041244;0,3569200627001572;0,0;1,7;119,35199999999998;114,91162875307867;732256,8832999999;732256,8832999999;0,0;0,681556344869625;0,0;14944,686023662667;567,27400503437;203,99999999999994;119,35199999999998;120,30622057956327;732256,8832999999;732256,8832999999;0,0;0,6815563448696254;0,0;1793362,3228395209;68072,8806041244;203,99999999999994;124,71883161404503;124,18419849609506;-0,20101782567979953;125,66707659967744;0,0;0,6815563448696254;0,3569200627001572;0,0;732256,8832999999;669992,45;732256,8832999999;0,0;1793362,3228395209;68072,8806041244;0,0;0,0;1,7;119,35199999999998;-273,15;114,91162875307867;732256,8832999999;732256,8832999999;0,0;0,681556344869625;0,0;14944,686023662667;567,27400503437;0,0;120,30622057956327;732256,8832999999;0,0;0,6815563448696254;0,0;1793362,3228395209;68072,8806041244;0,0;
2007-01-01 08:00:00;0;282,65;99900,0;2,0;204,0;116,27100000000002;115,755;-0,3703;0,3703;0,0;668462,3951;625911,1843;8,482888994311395;81,5171110056886;129,10728684435156;38,599575186863966;0,9412348634657816;0,41544249121146715;0,9885021777557842;0,7990220668465727;0,9224622792;203,99999999999994;121,65709784806216;122,81508666765262;668462,3951;668462,3951000001;0,0;0,5877595688651319;0,0;1707726,3439411498;65655,3573884493;0,43397902117910875;0,0;1,7;116,27100000000002;112,0236269135334;668462,3951;668462,3951;0,0;0,5877595688651317;0,0;14231,052866176251;547,1279782370774;203,99999999999994;116,27100000000002;117,43627189672497;668462,3951;668462,3951000001;0,0;0,5877595688651319;0,0;1707726,3439411498;65655,3573884493;203,99999999999994;121,65709784806216;121,14432217149931;-0,1919360691444094;122,81508666765262;0,0;0,5877595688651319;0,43397902117910875;0,0;668462,3951;625911,1843;668462,3951000001;0,0;1707726,3439411498;65655,3573884493;0,0;0,0;1,7;116,27100000000002;-273,15;112,0236269135334;668462,3951;668462,3951;0,0;0,5877595688651317;0,0;14231,052866176251;547,1279782370774;0,0;117,43627189672497;668462,3951000001;0,0;0,5877595688651319;0,0;1707726,3439411498;65655,3573884493;0,0;
2007-01-01 09:00:00;200;283,54999999999995;99900,0;3,7;204,0;164,889;194,077;-0,3703;0,3703;0,0;826884,0426;745922,4847;16,752751724603836;73,24724827539616;140,43411093258453;47,57609987845748;0,8820917405083003;0,8117741199647279;0,9842395901943949;0,7990220668465727;0,9224622792;203,99999999999994;169,95332573355705;231,74122425329176;826884,0426;826884,0426000005;0,8435274825194645;0,47547264792571137;28275390,187009756;4820372,3984725;119282,40459258783;25,774339696758627;0,0;1,7;164,889;222,49664887832733;826884,0426;826884,0426;0,8435274825194643;0,4754726479257112;235628,2515584146;40169,76998727085;994,0200382715655;203,99999999999994;164,889;227,13537839948526;826884,0426;826884,0426000005;0,8435274825194645;0,47547264792571137;28275390,187009756;4820372,3984725;119282,40459258783;203,99999999999994;169,95332573355705;198,92605689993104;11,832817500048739;231,74122425329176;0,8435274825194645;0,47547264792571137;25,774339696758627;0,0;826884,0426;745922,4847;826884,0426000005;28275390,187009756;4820372,3984725;119282,40459258783;4,184846759598372;0,0;1,7;164,889;-273,15;222,49664887832733;826884,0426;826884,0426;0,8435274825194643;0,4754726479257112;235628,2515584146;40169,76998727085;994,0200382715655;0,0;227,13537839948526;826884,0426000005;0,8435274825194645;0,47547264792571137;28275390,187009756;4820372,3984725;119282,40459258783;0,0;
