date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;SF.x.globalpr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2007-08-22 00:00:00;0,0;292,25;99300,0;1,7;204,0;518,847;516,78;-0,3703;-0,3703;0,0;1203823,4;1153339,885;-38,82175023310142;128,82175023310143;4,478076481603011;50,96138683713308;0,8500153415934946;0,0;0,9808679554985893;0,7990220668465727;0,9224622792;203,99999999999994;519,0805686816096;504,16901396803166;1203823,4;1182961,3105547654;0,0;0,42777807885433233;0,0;451897,74612442864;9068,024251821475;-6,581958612983866;0,0;1,7;518,847;503,7647688609277;1203823,4;1182961,3105547654;0,0;0,4277780788543321;0,0;3765,8145510369045;75,56686876517898;203,99999999999994;518,847;503,96665836767045;1203823,4;1182961,3105547654;0,0;0,42777807885433233;0,0;451897,74612442864;9068,024251821475;203,99999999999994;519,0805686816096;517,0095536496498;-0,9216714906926192;504,16901396803166;0,0;0,42777807885433233;-6,581958612983866;0,0;1203823,4;1153339,885;1182961,3105547654;0,0;451897,74612442864;9068,024251821475;0,0;0,0;1,7;518,847;0,0;503,7647688609277;1203823,4;1182961,3105547654;0,0;0,4277780788543321;0,0;3765,8145510369045;75,56686876517898;0,0;503,96665836767045;1182961,3105547654;0,0;0,42777807885433233;0,0;451897,74612442864;9068,024251821475;0,0;
2007-08-22 01:00:00;0,0;290,95;99300,0;1,4;204,0;510,07399999999996;508,18899999999996;-0,3703;-0,3703;0,0;1192299,6469999999;1142352,975;-36,08900167794126;126,08900167794127;22,673656190346435;48,21487995060537;0,876543110777294;0,0;0,9826392572618099;0,7990220668465727;0,9224622792;203,99999999999994;510,2898702294941;496,35903961869815;1192299,6469999999;1171427,7520654462;0,0;0,4666885928899621;0,0;417476,97936902894;8765,401747267955;-6,083482097711756;0,0;1,7;510,07399999999996;495,9927391119481;1192299,6469999999;1171427,7520654458;0,0;0,46668859288996184;0,0;3478,974828075242;73,0450145605663;203,99999999999994;510,07399999999996;496,17565407880466;1192299,6469999999;1171427,7520654462;0,0;0,4666885928899621;0,0;417476,97936902894;8765,401747267955;203,99999999999994;510,2898702294941;508,4008155970491;-0,8313923511887239;496,35903961869815;0,0;0,4666885928899621;-6,083482097711756;0,0;1192299,6469999999;1142352,975;1171427,7520654462;0,0;417476,97936902894;8765,401747267955;0,0;0,0;1,7;510,07399999999996;0,0;495,9927391119481;1192299,6469999999;1171427,7520654458;0,0;0,46668859288996184;0,0;3478,974828075242;73,0450145605663;0,0;496,17565407880466;1171427,7520654462;0,0;0,4666885928899621;0,0;417476,97936902894;8765,401747267955;0,0;
2007-08-22 02:00:00;0,0;290,25;99300,0;2,6;204,0;501,9359999999999;500,18499999999995;-0,3703;-0,3703;0,0;1181337,453;1128979,4309999999;-30,14009868240335;120,14009868240335;38,7227754387892;42,4309666787669;0,919771750587065;0,0;0,9858182190049426;0,7990220668465727;0,9224622792;203,99999999999994;502,13360771789587;489,03655973917773;1181337,453;1160460,8498079816;0,0;0,5424361536273313;0,0;388240,54953684006;8461,190894906384;-5,661709945096175;0,0;1,7;501,9359999999999;488,7097183529066;1181337,453;1160460,8498079816;0,0;0,5424361536273312;0,0;3235,3379128069996;70,50992412421985;203,99999999999994;501,9359999999999;488,87290731942915;1181337,453;1160460,8498079816;0,0;0,5424361536273313;0,0;388240,54953684006;8461,190894906384;203,99999999999994;502,13360771789587;500,37840477162763;-0,7644227473120904;489,03655973917773;0,0;0,5424361536273313;-5,661709945096175;0,0;1181337,453;1128979,4309999999;1160460,8498079816;0,0;388240,54953684006;8461,190894906384;0,0;0,0;1,7;501,9359999999999;0,0;488,7097183529066;1181337,453;1160460,8498079816;0,0;0,5424361536273312;0,0;3235,3379128069996;70,50992412421985;0,0;488,87290731942915;1160460,8498079816;0,0;0,5424361536273313;0,0;388240,54953684006;8461,190894906384;0,0;
2007-08-22 03:00:00;0,0;289,54999999999995;99300,0;1,4;204,0;494,485;492,888;-0,3703;-0,3703;0,0;1173124,184;1124539,978;-21,842377902233025;111,84237790223303;52,216324148896774;34,659484612895774;0,958781004014456;0,0;0,9892736919289336;0,7990220668465727;0,9224622792;203,99999999999994;494,66399039570854;482,36500874369176;1173124,184;1152242,8207813222;0,0;0,6301422426169133;0,0;360865,3342281431;8185,95847427093;-5,267107714408455;0,0;1,7;494,485;482,0775417416861;1173124,184;1152242,8207813217;0,0;0,6301422426169129;0,0;3007,2111185678596;68,2163206189244;203,99999999999994;494,485;482,221053672431;1173124,184;1152242,8207813222;0,0;0,6301422426169133;0,0;360865,3342281431;8185,95847427093;203,99999999999994;494,66399039570854;493,0627437154126;-0,6906324362572529;482,36500874369176;0,0;0,6301422426169133;-5,267107714408455;0,0;1173124,184;1124539,978;1152242,8207813222;0,0;360865,3342281431;8185,95847427093;0,0;0,0;1,7;494,485;0,0;482,0775417416861;1173124,184;1152242,8207813217;0,0;0,6301422426169129;0,0;3007,2111185678596;68,2163206189244;0,0;482,221053672431;1152242,8207813222;0,0;0,6301422426169133;0,0;360865,3342281431;8185,95847427093;0,0;
2007-08-22 04:00:00;0,0;289,04999999999995;99300,0;0,5;204,0;487,667;486,20799999999997;-0,3703;-0,3703;0,0;1164591,7;1111791,556;-11,989236591383916;101,98923659138391;63,605731528171646;25,775656835108457;0,9856561236544658;0,0;0,9925082804361613;0,7990220668465727;0,9224622792;203,99999999999994;487,8272041971454;476,2247871870982;1164591,7;1143701,7265491392;0,0;0,7092015143052458;0,0;337121,7751773938;7927,321308272645;-4,925757918647297;0,0;1,7;487,667;475,9764260847127;1164591,7;1143701,7265491392;0,0;0,7092015143052457;0,0;2809,3481264782813;66,06101090227202;203,99999999999994;487,667;476,10040146485176;1164591,7;1143701,7265491392;0,0;0,7092015143052458;0,0;337121,7751773938;7927,321308272645;203,99999999999994;487,8272041971454;486,3639596111401;-0,6254582074504634;476,2247871870982;0,0;0,7092015143052458;-4,925757918647297;0,0;1164591,7;1111791,556;1143701,7265491392;0,0;337121,7751773938;7927,321308272645;0,0;0,0;1,7;487,667;0,0;475,9764260847127;1164591,7;1143701,7265491392;0,0;0,7092015143052457;0,0;2809,3481264782813;66,06101090227202;0,0;476,10040146485176;1143701,7265491392;0,0;0,7092015143052458;0,0;337121,7751773938;7927,321308272645;0,0;
2007-08-22 05:00:00;0,0;288,95;99300,0;0,4;204,0;481,332;479,98;-0,3703;-0,3703;0,0;1153948,739;1108192,886;-1,16576686876835;91,16576686876834;73,60126666916557;16,39524329130991;1,0;0,0;0,995435326747479;0,7990220668465727;0,9224622792;203,99999999999994;481,4731975592814;470,48183899073;1153948,739;1133043,8466985389;0,0;0,7665317611691722;0,0;316369,77204457705;7670,463156187962;-4,628258330989929;0,0;1,7;481,332;470,2724296576664;1153948,739;1133043,8466985382;0,0;0,7665317611691723;0,0;2636,414767038142;63,92052630156634;203,99999999999994;481,332;470,3769511634554;1153948,739;1133043,8466985389;0,0;0,7665317611691722;0,0;316369,77204457705;7670,463156187962;203,99999999999994;481,4731975592814;480,1169482950954;-0,5748355348599377;470,48183899073;0,0;0,7665317611691722;-4,628258330989929;0,0;1153948,739;1108192,886;1133043,8466985389;0,0;316369,77204457705;7670,463156187962;0,0;0,0;1,7;481,332;0,0;470,2724296576664;1153948,739;1133043,8466985382;0,0;0,7665317611691723;0,0;2636,414767038142;63,92052630156634;0,0;470,3769511634554;1133043,8466985389;0,0;0,7665317611691722;0,0;316369,77204457705;7670,463156187962;0,0;
2007-08-22 06:00:00;203,0;290,04999999999995;99300,0;0,6;204,0;498,63199999999995;510,874;-0,3703;-0,3703;0,0;1147811,162;1099709,833;10,213236448785807;79,7867635512142;82,91863317456006;6,968599114685957;1,0;0,49936251149077493;0,99810372781643;0,7990220668465727;0,9224622792;203,99999999999994;498,821590199615;548,7374976970298;1147811,162;1126983,6727770397;0,7454537730222203;0,7931195253856933;2021275,1013974242;516958,904801337;9638,604484375812;22,37511759667294;0,0;1,7;498,63199999999995;548,162399177353;1147811,162;1126983,6727770395;0,7454537730222202;0,7931195253856929;16843,959178311874;4307,990873344474;80,3217040364651;203,99999999999994;498,63199999999995;548,4496693344279;1147811,162;1126983,6727770397;0,7454537730222203;0,7931195253856933;2021275,1013974242;516958,904801337;9638,604484375812;203,99999999999994;498,821590199615;511,0915615105778;5,369576308994411;548,7374976970298;0,7454537730222203;0,7931195253856933;22,37511759667294;0,0;1147811,162;1099709,833;1126983,6727770397;2021275,1013974242;516958,904801337;9638,604484375812;26,565291905501198;0,0;1,7;498,63199999999995;0,0;548,162399177353;1147811,162;1126983,6727770395;0,7454537730222202;0,7931195253856929;16843,959178311874;4307,990873344474;80,3217040364651;0,0;548,4496693344279;1126983,6727770397;0,7454537730222203;0,7931195253856933;2021275,1013974242;516958,904801337;9638,604484375812;0,0;
2007-08-22 07:00:00;306,0;291,45;99300,0;0,4;204,0;566,15;666,15;-0,36940100000000003;-0,36940100000000003;0,0;1181158,398;1106300,074;21,824149636077607;68,1758503639224;92,28436964936884;2,120569397113155;1,0;1,0;0,9994255434711425;0,7990220668465727;0,9224622792;295,1203652994835;566,4770495016792;668,3054548083878;1181158,398;1139478,4265421145;0,8118690379819395;0,798474875883038;6150809,27441821;1163465,4189934984;13615,319916119144;74,06337902047575;0,0;2,4593363774956964;566,15;667,1202785689766;1181158,398;1139478,4265421142;0,8118690379819392;0,798474875883038;51256,743953485086;9695,545158279152;113,46099930099288;295,1203652994835;566,15;667,7149288725907;1181158,398;1139478,4265421145;0,8118690379819395;0,798474875883038;6150809,27441821;1163465,4189934984;13615,319916119144;203,99999999999994;566,4770495016792;666,7509250211738;50,363406837076234;701,908948143883;0,7781054315740331;0,7984748758830384;69,65090354256908;16,173062153189807;1181158,398;1106300,074;1159797,1536900983;6150809,27441821;1375722,869453022;14449,000748190918;81,88094377522377;0,0;1,7;566,15;0,0;702,3397443638288;1181158,398;1159797,153690098;0,7781054315740328;0,798474875883038;51256,743953485086;11464,357245441854;120,40833956825767;134775,51794324844;702,1192226420271;1159797,1536900983;0,7781054315740331;0,7984748758830384;6150809,27441821;1375722,869453022;14449,000748190918;16,173062153189807;
2007-08-22 08:00:00;526,0;293,25;99300,0;0,4;557,326;566,15;666,15;47,7531;-2,89945;50,6525;1428432,9270000001;1290594,14;33,34838605131394;56,65161394868606;102,57997084550618;10,48275219436901;1,0;1,0;0,9971294462877027;0,7990220668465727;0,9224622792;557,3260000000002;566,4770495016792;666,3743546191321;1428432,9270000001;1293970,3079785558;0,8896929295529844;0,7856861660663581;10379717,308158439;1149067,7156615679;13462,879229676057;137,04217286754837;0,0;4,644383333333334;566,15;665,1643896030664;1428432,9270000001;1293970,3079785565;0,8896929295529851;0,7856861660663584;86497,64423465365;9575,564297179732;112,19066024730049;557,3260000000002;566,15;665,7711289556376;1428432,9270000001;1293970,3079785558;0,8896929295529844;0,7856861660663581;10379717,308158439;1149067,7156615679;13462,879229676057;557,3260000000002;566,4770495016792;666,7509250211738;137,5923337200017;666,3743546191321;0,8896929295529844;0,7856861660663581;137,04217286754837;0,0;1428432,9270000001;1290594,14;1293970,3079785558;10379717,308158439;1149067,7156615679;13462,879229676057;132,55884494258277;0,3681346091787139;4,644383333333334;566,15;0,0;665,1643896030664;1428432,9270000001;1293970,3079785565;0,8896929295529851;0,7856861660663584;86497,64423465365;9575,564297179732;112,19066024730049;0,0;665,7711289556376;1293970,3079785558;0,8896929295529844;0,7856861660663581;10379717,308158439;1149067,7156615679;13462,879229676057;0,0;0,36961249913160515
2007-08-22 09:00:00;556,0;294,95;99300,0;0,6;567,889;566,15;666,15;52,4377;-2,97167;55,4094;1919196,534;1657899,2140000002;44,35274958775635;45,64725041224365;115,12579568004219;17,674861658008375;0,9987742714561694;1,0;0,9950562912137281;0,7990220668465727;0,9224622792;567,889;566,4770495016792;666,7655909818465;1919196,534;1779982,3076278158;0,8918591463740104;0,760370904760002;10596124,815576741;1150096,9396488015;13396,284043336174;140,22195989222408;0,0;4,732408333333334;566,15;665,5602869360383;1919196,534;1779982,3076278148;0,8918591463740106;0,7603709047600019;88301,0401298062;9584,141163740009;111,63570036113481;567,889;566,15;666,1647572506314;1919196,534;1779982,3076278158;0,8918591463740104;0,760370904760002;10596124,815576741;1150096,9396488015;13396,284043336174;567,889;566,4770495016792;666,7509250211738;140,20012130049207;666,7655909818465;0,8918591463740104;0,760370904760002;140,22195989222408;0,0;1919196,534;1657899,2140000002;1779982,3076278158;10596124,815576741;1150096,9396488015;13396,284043336174;132,31263668618936;0,39521649115581414;4,732408333333334;566,15;0,0;665,5602869360383;1919196,534;1779982,3076278148;0,8918591463740106;0,7603709047600019;88301,0401298062;9584,141163740009;111,63570036113481;0,0;666,1647572506314;1779982,3076278158;0,8918591463740104;0,760370904760002;10596124,815576741;1150096,9396488015;13396,284043336174;0,0;0,3951549389452849
