datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd;elevation;zenith;azimuth;aoi;IAM;pr_geo;pr_shadows;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NE.x.mf;SB.NE.x.tin;SB.NE.x.tout;SB.NE.x.pin;SB.NE.x.pout;SB.NE.x.prth;SB.NE.x.prop;SB.NE.x.qabs;SB.NE.x.qlst;SB.NE.x.qlbk;SB.SO.x.mf;SB.SO.x.tin;SB.SO.x.tout;SB.SO.x.pin;SB.SO.x.pout;SB.SO.x.prth;SB.SO.x.prop;SB.SO.x.qabs;SB.SO.x.qlst;SB.SO.x.qlbk;SB.SE.x.mf;SB.SE.x.tin;SB.SE.x.tout;SB.SE.x.pin;SB.SE.x.pout;SB.SE.x.prth;SB.SE.x.prop;SB.SE.x.qabs;SB.SE.x.qlst;SB.SE.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk
1988-01-01 01:00:00+01:00;0;274,09;;95900,0;999;6,2;-74,76515795492573;164,7651579549257;336,04601356583134;13,895012723115622;0,9980401711581846;0,996436876026787;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,5804114824023;2000000,0;1991481,6675784283;0,0;0,777376787439539;0,0;6949133,672259988;189684,8084525824;-18136759,888256382;1,0;563,15;495,17305103304557;2000000,0;1991481,667578428;0,0;0,7773767874395388;0,0;57909,44726883325;1580,7067371048531;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,777376787439539;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,777376787439539;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,777376787439539;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,777376787439539;0,0;1737283,418064997;47421,2021131456
1988-01-01 02:00:00+01:00;0;274,09;;95900,0;220;6,2;-74,16437395062752;164,16437395062752;29,254547860177695;13,772942017969067;0,9979654434306489;0,9964694236212815;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,5804114824023;2000000,0;1991481,6675784283;0,0;0,7773185817656161;0,0;6949133,672259988;189684,8084525824;-18136759,888256382;1,0;563,15;495,17305103304557;2000000,0;1991481,667578428;0,0;0,7773185817656161;0,0;57909,44726883325;1580,7067371048531;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7773185817656161;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7773185817656161;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7773185817656161;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7773185817656161;0,0;1737283,418064997;47421,2021131456
1988-01-01 03:00:00+01:00;0;274,09;;95900,0;230;6,2;-65,48673289126414;155,48673289126413;61,41312348590958;11,450875787960086;0,9968667586408302;0,9970824750941087;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,5804114824023;2000000,0;1991481,6675784283;0,0;0,7764628125521115;0,0;6949133,672259988;189684,8084525824;-18136759,888256382;1,0;563,15;495,17305103304557;2000000,0;1991481,667578428;0,0;0,7764628125521115;0,0;57909,44726883325;1580,7067371048531;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7764628125521115;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7764628125521115;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7764628125521115;0,0;1737283,418064997;47421,2021131456;30,0;563,15;494,87675399870534;2000000,0;1991481,6675784283;0,0;0,7764628125521115;0,0;1737283,418064997;47421,2021131456
1988-01-01 04:00:00+01:00;0;274,03999999999996;;95900,0;230;7,2;-54,27765933843812;144,27765933843813;77,71842184244974;7,134330202644803;0,9964050432779414;0,998197210483317;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,5126518877724;2000000,0;1991481,2084815672;0,0;0,776103180930172;0,0;6969756,59942382;189693,97602136544;-18153913,592499573;1,0;563,15;495,10531241229535;2000000,0;1991481,2084815677;0,0;0,7761031809301723;0,0;58081,3049951985;1580,7831335113783;30,0;563,15;494,80900527685725;2000000,0;1991481,2084815672;0,0;0,776103180930172;0,0;1742439,149855955;47423,49400534136;30,0;563,15;494,80900527685725;2000000,0;1991481,2084815672;0,0;0,776103180930172;0,0;1742439,149855955;47423,49400534136;30,0;563,15;494,80900527685725;2000000,0;1991481,2084815672;0,0;0,776103180930172;0,0;1742439,149855955;47423,49400534136;30,0;563,15;494,80900527685725;2000000,0;1991481,2084815672;0,0;0,776103180930172;0,0;1742439,149855955;47423,49400534136
1988-01-01 05:00:00+01:00;0;273,97999999999996;;95900,0;999;7,4;-42,43010017303806;132,43010017303806;88,43622675908023;1,1541573467173056;0,9990520671346292;0,9997098230536238;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,4979337735415;2000000,0;1991481,1095276724;0,0;0,7781649565595039;0,0;6974233,098325819;189734,23716367257;-18157639,35975744;1,0;563,15;495,090598900364;2000000,0;1991481,109527673;0,0;0,7781649565595039;0,0;58118,609152715144;1581,1186430306047;30,0;563,15;494,79428954761636;2000000,0;1991481,1095276724;0,0;0,7781649565595039;0,0;1743558,2745814547;47433,55929091814;30,0;563,15;494,79428954761636;2000000,0;1991481,1095276724;0,0;0,7781649565595039;0,0;1743558,2745814547;47433,55929091814;30,0;563,15;494,79428954761636;2000000,0;1991481,1095276724;0,0;0,7781649565595039;0,0;1743558,2745814547;47433,55929091814;30,0;563,15;494,79428954761636;2000000,0;1991481,1095276724;0,0;0,7781649565595039;0,0;1743558,2745814547;47433,55929091814
1988-01-01 06:00:00+01:00;0;273,92999999999995;;95900,0;999;7,5;-30,511058430248806;120,51105843024881;97,1039835740599;6,116243624170157;0,9965880845736388;0,9984566019481841;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,49010725785826;2000000,0;1991481,057185574;0,0;0,7762457524002698;0,0;6976612,517705323;189769,73847204645;-18159620,547217414;1,0;563,15;495,08277483877043;2000000,0;1991481,0571855735;0,0;0,7762457524002695;0,0;58138,43764754437;1581,4144872670545;30,0;563,15;494,7864643035655;2000000,0;1991481,057185574;0,0;0,7762457524002698;0,0;1744153,1294263308;47442,43461801161;30,0;563,15;494,7864643035655;2000000,0;1991481,057185574;0,0;0,7762457524002698;0,0;1744153,1294263308;47442,43461801161;30,0;563,15;494,7864643035655;2000000,0;1991481,057185574;0,0;0,7762457524002698;0,0;1744153,1294263308;47442,43461801161;30,0;563,15;494,7864643035655;2000000,0;1991481,057185574;0,0;0,7762457524002698;0,0;1744153,1294263308;47442,43461801161
1988-01-01 07:00:00+01:00;0;273,82;;95900,0;230;7,7;-18,80008978098696;108,80008978098695;105,13974980016434;14,314266365084586;0,9983099428354996;0,9963248272550652;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,4742213846028;2000000,0;1991480,9510803947;0,0;0,7775869134904874;0,0;6981441,555457277;189848,42675496062;-18163641,800496846;1,0;563,15;495,0668939611527;2000000,0;1991480,9510803944;0,0;0,7775869134904871;0,0;58178,679628810656;1582,0702229580052;30,0;563,15;494,77058101864026;2000000,0;1991480,9510803947;0,0;0,7775869134904874;0,0;1745360,3888643193;47462,106688740154;30,0;563,15;494,77058101864026;2000000,0;1991480,9510803947;0,0;0,7775869134904874;0,0;1745360,3888643193;47462,106688740154;30,0;563,15;494,77058101864026;2000000,0;1991480,9510803947;0,0;0,7775869134904874;0,0;1745360,3888643193;47462,106688740154;30,0;563,15;494,77058101864026;2000000,0;1991480,9510803947;0,0;0,7775869134904874;0,0;1745360,3888643193;47462,106688740154
1988-01-01 08:00:00+01:00;0;273,76;;96000,0;220;7,7;-7,5275829236117415;97,52758292361175;113,31385401375462;23,10122664131965;0,9910215200449363;0,9938561107982545;0,0;0,778903304600881;0,8537011878779999;120,0;563,15;494,47281972927874;2000000,0;1991480,9424804733;0,0;0,7719099368935892;0,0;6981865,02398821;189894,53936324533;-18163996,60295976;1,0;563,15;495,0654927475367;2000000,0;1991480,9424804728;0,0;0,7719099368935892;0,0;58182,20853323507;1582,4544946937115;30,0;563,15;494,76917959215683;2000000,0;1991480,9424804733;0,0;0,7719099368935892;0,0;1745466,2559970524;47473,63484081133;30,0;563,15;494,76917959215683;2000000,0;1991480,9424804733;0,0;0,7719099368935892;0,0;1745466,2559970524;47473,63484081133;30,0;563,15;494,76917959215683;2000000,0;1991480,9424804733;0,0;0,7719099368935892;0,0;1745466,2559970524;47473,63484081133;30,0;563,15;494,76917959215683;2000000,0;1991480,9424804733;0,0;0,7719099368935892;0,0;1745466,2559970524;47473,63484081133
1988-01-01 09:00:00+01:00;0;273,71;;96000,0;999;6,9;3,0417037236801967;86,9582962763198;122,19214973202838;32,141347481148635;0,96800116017996;0,9909503410236257;0,14996012111528856;0,778903304600881;0,8537011878779999;120,0;563,15;494,5249286559528;2000000,0;1991481,2967730449;0,0;0,7539793025216573;0,0;6966002,870201029;189956,37689602215;-18150805,77633569;1,0;563,15;495,1175853542856;2000000,0;1991481,2967730444;0,0;0,7539793025216576;0,0;58050,02391834192;1582,969807466852;30,0;563,15;494,8212800620178;2000000,0;1991481,2967730449;0,0;0,7539793025216573;0,0;1741500,7175502572;47489,09422400554;30,0;563,15;494,8212800620178;2000000,0;1991481,2967730449;0,0;0,7539793025216573;0,0;1741500,7175502572;47489,09422400554;30,0;563,15;494,8212800620178;2000000,0;1991481,2967730449;0,0;0,7539793025216573;0,0;1741500,7175502572;47489,09422400554;30,0;563,15;494,8212800620178;2000000,0;1991481,2967730449;0,0;0,7539793025216573;0,0;1741500,7175502572;47489,09422400554
1988-01-01 10:00:00+01:00;126;273,82;;96100,0;250;6,2;12,556190311336795;77,44380968866321;132,28161220182199;41,0475039089292;0,9280857040846487;0,9874584283292082;0,6143827384625887;0,778903304600881;0,8537011878779999;120,0;563,15;563,3952100964882;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;24966845,342924006;9786304,06430472;217558,42230361386;67637,32095123734;1,0;563,15;564,0575263147913;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;208057,04452436668;81552,533869206;1812,986852530116;30,0;563,15;563,7263349394336;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;6241711,335731002;2446576,01607618;54389,605575903464;30,0;563,15;563,7263349394336;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;6241711,335731002;2446576,01607618;54389,605575903464;30,0;563,15;563,7263349394336;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;6241711,335731002;2446576,01607618;54389,605575903464;30,0;563,15;563,7263349394336;2000000,0;1991872,2613559659;0,5990971524419147;0,7228890218643683;6241711,335731002;2446576,01607618;54389,605575903464
