date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;SF.x.globalpr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;SF.a.prth;SF.a.globalpr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;SF.b.globalpr
2007-01-01 00:00:00;0;282,54999999999995;99800,0;2,3;204,0;142,789;142,10199999999998;-0,3703;0,3703;0,0;754458,4357;689574,9799999999;-73,66975151156093;163,66975151156095;11,653989862457138;15,98448759078521;1,0;0,0;0,9958741423200883;0,7990220668465727;0,9224622792;203,99999999999994;142,68023716377888;136,6905152680166;754458,4357;754458,4357000001;0,0;0,7681289073609696;0,0;2468793,3611018695;83573,11694851544;-2,3067629577784032;0,0;1,7;142,789;136,95119008224748;754458,4357;754458,4357;0,0;0,7681289073609693;0,0;20573,278009182242;696,4426412376284;203,99999999999994;142,789;136,82108366337394;754458,4357;754458,4357000001;0,0;0,7681289073609696;0,0;2468793,3611018695;83573,11694851544;203,99999999999994;142,68023716377888;141,99066680919896;-0,2665837814529799;136,6905152680166;0,0;0,7681289073609696;-2,3067629577784032;0,0;754458,4357;689574,98;754458,4357000001;0,0;2468793,3611018695;83573,11694851544;0,0;0,0;1,7;142,789;-273,15;136,95119008224748;754458,4357;754458,4357;0,0;0,7681289073609693;0,0;20573,278009182242;696,4426412376284;0,0;136,82108366337394;754458,4357000001;0,0;0,7681289073609696;0,0;2468793,3611018695;83573,11694851544;0,0;
2007-01-01 01:00:00;0;282,54999999999995;99900,0;1,8;204,0;139,214;138,55899999999997;-0,3703;0,3703;0,0;755248,075;688048,3607000001;-67,51332306020613;157,51332306020612;49,88366701970858;14,26697554533692;1,0;0,0;0,9963374868008836;0,7990220668465727;0,9224622792;203,99999999999994;139,0920277753022;133,3355299739507;755248,075;755248,075;0,0;0,7743785779841207;0,0;2353923,3579908255;81176,53409839013;-2,205873352837935;0,0;1,7;139,214;133,61947232147799;755248,075;755248,075;0,0;0,7743785779841206;0,0;19616,027983256878;676,4711174865845;203,99999999999994;139,214;133,47774340760157;755248,075;755248,075;0,0;0,7743785779841207;0,0;2353923,3579908255;81176,53409839013;203,99999999999994;139,0920277753022;138,43465423872937;-0,2528305350520033;133,3355299739507;0,0;0,7743785779841207;-2,205873352837935;0,0;755248,075;688048,3607000002;755248,075;0,0;2353923,3579908255;81176,53409839013;0,0;0,0;1,7;139,214;-273,15;133,61947232147799;755248,075;755248,075;0,0;0,7743785779841206;0,0;19616,027983256878;676,4711174865845;0,0;133,47774340760157;755248,075;0,0;0,7743785779841207;0,0;2353923,3579908255;81176,53409839013;0,0;
2007-01-01 02:00:00;0;282,34999999999997;99900,0;1,5;204,0;135,738;135,10900000000004;-0,3703;0,3703;0,0;743563,6429;686656,5922999999;-57,3698763094558;147,3698763094558;70,49588839517696;10,371488876031476;1,0;0,0;0,9973639092272266;0,7990220668465727;0,9224622792;203,99999999999994;135,60361088077474;130,06175511912522;743563,6429;743563,6429000002;0,0;0,7859669872868773;0,0;2248457,287965879;78980,72561183904;-2,113304398789796;0,0;1,7;135,738;130,36751711934704;743563,6429;743563,6429;0,0;0,7859669872868771;0,0;18737,14406638233;658,1727134319922;203,99999999999994;135,738;130,21488628223;743563,6429;743563,6429000002;0,0;0,7859669872868773;0,0;2248457,287965879;78980,72561183904;203,99999999999994;135,60361088077474;134,97241290644251;-0,24154991839165707;130,06175511912522;0,0;0,7859669872868773;-2,113304398789796;0,0;743563,6429;686656,5922999999;743563,6429000002;0,0;2248457,287965879;78980,72561183904;0,0;0,0;1,7;135,738;-273,15;130,36751711934704;743563,6429;743563,6429;0,0;0,7859669872868771;0,0;18737,14406638233;658,1727134319922;0,0;130,21488628223;743563,6429000002;0,0;0,7859669872868773;0,0;2248457,287965879;78980,72561183904;0,0;
2007-01-01 03:00:00;0;282,34999999999997;99900,0;1,8;204,0;132,329;131,719;-0,3703;0,3703;0,0;741204,4;680346,4999999999;-46,03996041429541;136,03996041429542;83,32657857004773;4,626959605609764;1,0;0,0;0,9988343172587314;0,7990220668465727;0,9224622792;203,99999999999994;132,18289047826818;126,8443598338464;741204,4;741204,4000000004;0,0;0,7964180793411276;0,0;2149095,7482530903;76688,79133977205;-2,026073097560787;0,0;1,7;132,329;127,17064398529487;741204,4;741204,4;0,0;0,7964180793411273;0,0;17909,131235442423;639,073261164767;203,99999999999994;132,329;127,00775679308947;741204,4;741204,4000000004;0,0;0,7964180793411276;0,0;2149095,7482530903;76688,79133977205;203,99999999999994;132,18289047826818;131,57084442941914;-0,2330729955626093;126,8443598338464;0,0;0,7964180793411276;-2,026073097560787;0,0;741204,4;680346,4999999999;741204,4000000004;0,0;2149095,7482530903;76688,79133977205;0,0;0,0;1,7;132,329;-273,15;127,17064398529487;741204,4;741204,4;0,0;0,7964180793411273;0,0;17909,131235442423;639,073261164767;0,0;127,00775679308947;741204,4000000004;0,0;0,7964180793411276;0,0;2149095,7482530903;76688,79133977205;0,0;
2007-01-01 04:00:00;0;282,25;99900,0;1,8;204,0;128,99099999999999;128,40200000000004;-0,3703;0,3703;0,0;738665,6;671614,65;-34,42039700588035;124,42039700588035;93,11858815432066;2,572155616925766;1,0;0,0;0,999352964265313;0,7990220668465727;0,9224622792;203,99999999999994;128,83389504485024;123,69177604624309;738665,6;738665,6000000001;0,0;0,7982170498417276;0,0;2053947,049337744;74512,82143968745;-1,9424454181727124;0,0;1,7;128,99099999999999;124,03722296735225;738665,6;738665,6;0,0;0,7982170498417271;0,0;17116,225411147865;620,9401786640622;203,99999999999994;128,99099999999999;123,86475608412309;738665,6;738665,6000000001;0,0;0,7982170498417276;0,0;2053947,049337744;74512,82143968745;203,99999999999994;128,83389504485024;128,24300714196647;-0,22393836832545838;123,69177604624309;0,0;0,7982170498417276;-1,9424454181727124;0,0;738665,6;671614,65;738665,6000000001;0,0;2053947,049337744;74512,82143968745;0,0;0,0;1,7;128,99099999999999;-273,15;124,03722296735225;738665,6;738665,6;0,0;0,7982170498417271;0,0;17116,225411147865;620,9401786640622;0,0;123,86475608412309;738665,6000000001;0,0;0,7982170498417276;0,0;2053947,049337744;74512,82143968745;0,0;
2007-01-01 05:00:00;0;282,15;99900,0;2,1;204,0;125,709;125,137;-0,3703;0,3703;0,0;735140,8;670314,4153999999;-22,892319221552647;112,89231922155264;101,77879509348139;10,839338212113601;1,0;0,0;0,9972421748389526;0,7990220668465727;0,9224622792;203,99999999999994;125,5415842573529;120,58537958432447;735140,8;735140,8000000002;0,0;0,7847662081359008;0,0;1964338,3278990197;72371,97476660156;-1,863659255343456;0,0;1,7;125,709;120,94874291066031;735140,8;735140,8;0,0;0,7847662081359008;0,0;16369,486065825167;603,0997897216797;203,99999999999994;125,709;120,76731671261678;735140,8;735140,8000000002;0,0;0,7847662081359008;0,0;1964338,3278990197;72371,97476660156;203,99999999999994;125,5415842573529;124,96784040528047;-0,21641917893153756;120,58537958432447;0,0;0,7847662081359008;-1,863659255343456;0,0;735140,8;670314,4153999999;735140,8000000002;0,0;1964338,3278990197;72371,97476660156;0,0;0,0;1,7;125,709;-273,15;120,94874291066031;735140,8;735140,8;0,0;0,7847662081359008;0,0;16369,486065825167;603,0997897216797;0,0;120,76731671261678;735140,8000000002;0,0;0,7847662081359008;0,0;1964338,3278990197;72371,97476660156;0,0;
2007-01-01 06:00:00;0;282,15;99900,0;1,6;204,0;122,51100000000002;121,96199999999999;-0,3703;0,3703;0,0;730494,4900000001;673263,1895;-11,71499468473571;101,71499468473571;110,2628940933725;19,82290733638543;0,9961769183604571;0,0;0,994807989841735;0,7990220668465727;0,9224622792;203,99999999999994;122,33404443060397;117,56644647305188;730494,49;730494,4900000002;0,0;0,7488025052272299;0,0;1874917,7128037564;70220,68385717846;-1,7847898406024016;0,0;1,7;122,51100000000002;117,94626429980315;730494,4900000001;730494,4900000001;0,0;0,7488025052272298;0,0;15624,314273364631;585,1723654764871;203,99999999999994;122,51100000000002;117,75660723382589;730494,4900000001;730494,4900000002;0,0;0,7488025052272299;0,0;1874917,7128037564;70220,68385717846;203,99999999999994;122,33404443060397;121,78345895502002;-0,20673642044057977;117,56644647305188;0,0;0,7488025052272299;-1,7847898406024016;0,0;730494,49;673263,1895;730494,4900000002;0,0;1874917,7128037564;70220,68385717846;0,0;0,0;1,7;122,51100000000002;-273,15;117,94626429980315;730494,4900000001;730494,4900000001;0,0;0,7488025052272298;0,0;15624,314273364631;585,1723654764871;0,0;117,75660723382589;730494,4900000002;0,0;0,7488025052272299;0,0;1874917,7128037564;70220,68385717846;0,0;
2007-01-01 07:00:00;0;282,15;99900,0;2,3;204,0;119,35199999999998;118,81399999999996;-0,3703;0,3703;0,0;732256,8832999999;669992,45;-1,1489563209259255;91,14895632092592;119,20005774386124;29,19361980750577;0,9771033215892828;0,0;0,9919523768069185;0,7990220668465727;0,9224622792;203,99999999999994;119,16613672261815;114,56875820891923;732256,8832999999;732256,8832999999;0,0;0,6815563448696254;0,0;1794033,573429097;68090,17359752904;-1,7135382645459747;0,0;1,7;119,35199999999998;114,96395105995191;732256,8832999999;732256,8832999999;0,0;0,681556344869625;0,0;14950,279778575803;567,4181133127418;203,99999999999994;119,35199999999998;114,76660057104806;732256,8832999999;732256,8832999999;0,0;0,6815563448696254;0,0;1794033,573429097;68090,17359752904;203,99999999999994;119,16613672261815;118,6266722384056;-0,20164948555382342;114,56875820891923;0,0;0,6815563448696254;-1,7135382645459747;0,0;732256,8832999999;669992,45;732256,8832999999;0,0;1794033,573429097;68090,17359752904;0,0;0,0;1,7;119,35199999999998;-273,15;114,96395105995191;732256,8832999999;732256,8832999999;0,0;0,681556344869625;0,0;14950,279778575803;567,4181133127418;0,0;114,76660057104806;732256,8832999999;0,0;0,6815563448696254;0,0;1794033,573429097;68090,17359752904;0,0;
2007-01-01 08:00:00;0;282,65;99900,0;2,0;204,0;116,27100000000002;115,755;-0,3703;0,3703;0,0;668462,3951;625911,1843;8,482888994311395;81,5171110056886;129,10728684435156;38,599575186863966;0,9412348634657816;0,41544249121146715;0,9885021777557842;0,7990220668465727;0,9224622792;203,99999999999994;116,07696136651117;111,66448118295551;668462,3951;668462,3951000001;0,0;0,5877595688651319;0,0;1708349,9384205122;65671,87162596859;-1,637658499686713;0,0;1,7;116,27100000000002;112,07363402075043;668462,3951;668462,3951;0,0;0,5877595688651317;0,0;14236,249486837607;547,2655968830718;203,99999999999994;116,27100000000002;111,8692957994524;668462,3951;668462,3951000001;0,0;0,5877595688651319;0,0;1708349,9384205122;65671,87162596859;203,99999999999994;116,07696136651117;115,55964267816842;-0,1925280734635829;111,66448118295551;0,0;0,5877595688651319;-1,637658499686713;0,0;668462,3951;625911,1843;668462,3951000001;0,0;1708349,9384205122;65671,87162596859;0,0;0,0;1,7;116,27100000000002;-273,15;112,07363402075043;668462,3951;668462,3951;0,0;0,5877595688651317;0,0;14236,249486837607;547,2655968830718;0,0;111,8692957994524;668462,3951000001;0,0;0,5877595688651319;0,0;1708349,9384205122;65671,87162596859;0,0;
2007-01-01 09:00:00;200;283,54999999999995;99900,0;3,7;204,0;164,889;194,077;-0,3703;0,3703;0,0;826884,0426;745922,4847;16,752751724603836;73,24724827539616;140,43411093258453;47,57609987845748;0,8820917405083003;0,8117741199647279;0,9842395901943949;0,7990220668465727;0,9224622792;203,99999999999994;164,86815652592975;222,02660073627175;826884,0426;826884,0426000005;0,8442229874696614;0,47547264792571137;28275390,187009756;4798972,595519793;119006,4069407316;23,760554746025655;0,0;1,7;164,889;221,66641029847102;826884,0426;826884,0426;0,844222987469661;0,4754726479257112;235628,2515584146;39991,43829599829;991,7200578394302;203,99999999999994;164,889;221,84627035931658;826884,0426;826884,0426000005;0,8442229874696614;0,47547264792571137;28275390,187009756;4798972,595519793;119006,4069407316;203,99999999999994;164,86815652592975;194,17069450067822;11,94695449326039;222,02660073627175;0,8442229874696614;0,47547264792571137;23,760554746025655;0,0;826884,0426;745922,4847;826884,0426000005;28275390,187009756;4798972,595519793;119006,4069407316;4,225212955239446;0,0;1,7;164,889;-273,15;221,66641029847102;826884,0426;826884,0426;0,844222987469661;0,4754726479257112;235628,2515584146;39991,43829599829;991,7200578394302;0,0;221,84627035931658;826884,0426000005;0,8442229874696614;0,47547264792571137;28275390,187009756;4798972,595519793;119006,4069407316;0,0;
